singer_id,technique,group,song_id,wav_path,tg_path,xml_path,has_textgrid,has_musicxml,gt_lyrics,clean_name,duration_s,duration_h
EN-Alto-1,breathy,technique,0011,/content/atlas/English_raw/English/EN-Alto-1/Breathy/who says/Breathy_Group/0011.wav,/content/atlas/English_raw/English/EN-Alto-1/Breathy/who says/Breathy_Group/0011.TextGrid,/content/atlas/English_raw/English/EN-Alto-1/Breathy/who says/Breathy_Group/0011.musicxml,True,True,na na na na na na na na na na na na na na na na na na na na na na na na na na i'm no beauty queen i'm just beautiful me na na na na na na na na na na na na,EN-Alto-1__breathy__technique__0011,11.721,0.0032558333333333332
EN-Alto-1,breathy,technique,0000,/content/atlas/English_raw/English/EN-Alto-1/Breathy/who says/Breathy_Group/0000.wav,/content/atlas/English_raw/English/EN-Alto-1/Breathy/who says/Breathy_Group/0000.TextGrid,/content/atlas/English_raw/English/EN-Alto-1/Breathy/who says/Breathy_Group/0000.musicxml,True,True,you made me insecure,EN-Alto-1__breathy__technique__0000,2.92,0.0008111111111111111
EN-Alto-1,breathy,control,0010,/content/atlas/English_raw/English/EN-Alto-1/Breathy/all is found/Control_Group/0010.wav,/content/atlas/English_raw/English/EN-Alto-1/Breathy/all is found/Control_Group/0010.TextGrid,/content/atlas/English_raw/English/EN-Alto-1/Breathy/all is found/Control_Group/0010.musicxml,True,True,where the north wind meets the sea,EN-Alto-1__breathy__control__0010,7.562,0.0021005555555555556
EN-Alto-1,breathy,control,0012,/content/atlas/English_raw/English/EN-Alto-1/Breathy/all is found/Control_Group/0012.wav,/content/atlas/English_raw/English/EN-Alto-1/Breathy/all is found/Control_Group/0012.TextGrid,/content/atlas/English_raw/English/EN-Alto-1/Breathy/all is found/Control_Group/0012.musicxml,True,True,come my darling homeward bound when all is lost,EN-Alto-1__breathy__control__0012,7.921,0.002200277777777778
EN-Alto-1,breathy,control,0006,/content/atlas/English_raw/English/EN-Alto-1/Breathy/all is found/Control_Group/0006.wav,/content/atlas/English_raw/English/EN-Alto-1/Breathy/all is found/Control_Group/0006.TextGrid,/content/atlas/English_raw/English/EN-Alto-1/Breathy/all is found/Control_Group/0006.musicxml,True,True,yes she will sing to those who hear,EN-Alto-1__breathy__control__0006,7.671,0.0021308333333333335
EN-Alto-1,breathy,control,0005,/content/atlas/English_raw/English/EN-Alto-1/Breathy/all is found/Control_Group/0005.wav,/content/atlas/English_raw/English/EN-Alto-1/Breathy/all is found/Control_Group/0005.TextGrid,/content/atlas/English_raw/English/EN-Alto-1/Breathy/all is found/Control_Group/0005.musicxml,True,True,but not too far or you'll be drowned,EN-Alto-1__breathy__control__0005,7.101708333333334,0.0019726967592592595
EN-Alto-1,breathy,control,0007,/content/atlas/English_raw/English/EN-Alto-1/Breathy/all is found/Control_Group/0007.wav,/content/atlas/English_raw/English/EN-Alto-1/Breathy/all is found/Control_Group/0007.TextGrid,/content/atlas/English_raw/English/EN-Alto-1/Breathy/all is found/Control_Group/0007.musicxml,True,True,and in her song all magic flows,EN-Alto-1__breathy__control__0007,6.532,0.0018144444444444445
EN-Alto-1,breathy,control,0004,/content/atlas/English_raw/English/EN-Alto-1/Breathy/all is found/Control_Group/0004.wav,/content/atlas/English_raw/English/EN-Alto-1/Breathy/all is found/Control_Group/0004.TextGrid,/content/atlas/English_raw/English/EN-Alto-1/Breathy/all is found/Control_Group/0004.musicxml,True,True,lay the answers and a path for you dive down deep into her sound,EN-Alto-1__breathy__control__0004,10.523,0.0029230555555555555
EN-Alto-1,breathy,control,0003,/content/atlas/English_raw/English/EN-Alto-1/Breathy/all is found/Control_Group/0003.wav,/content/atlas/English_raw/English/EN-Alto-1/Breathy/all is found/Control_Group/0003.TextGrid,/content/atlas/English_raw/English/EN-Alto-1/Breathy/all is found/Control_Group/0003.musicxml,True,True,in her waters deep and true,EN-Alto-1__breathy__control__0003,6.521,0.0018113888888888889
EN-Alto-1,breathy,control,0001,/content/atlas/English_raw/English/EN-Alto-1/Breathy/all is found/Control_Group/0001.wav,/content/atlas/English_raw/English/EN-Alto-1/Breathy/all is found/Control_Group/0001.TextGrid,/content/atlas/English_raw/English/EN-Alto-1/Breathy/all is found/Control_Group/0001.musicxml,True,True,there's a river full of memory sleep my darling safe and sound,EN-Alto-1__breathy__control__0001,11.094,0.0030816666666666666
EN-Alto-1,breathy,control,0013,/content/atlas/English_raw/English/EN-Alto-1/Breathy/all is found/Control_Group/0013.wav,/content/atlas/English_raw/English/EN-Alto-1/Breathy/all is found/Control_Group/0013.TextGrid,/content/atlas/English_raw/English/EN-Alto-1/Breathy/all is found/Control_Group/0013.musicxml,True,True,then all is found,EN-Alto-1__breathy__control__0013,6.653,0.0018480555555555555
EN-Alto-1,breathy,control,0002,/content/atlas/English_raw/English/EN-Alto-1/Breathy/all is found/Control_Group/0002.wav,/content/atlas/English_raw/English/EN-Alto-1/Breathy/all is found/Control_Group/0002.TextGrid,/content/atlas/English_raw/English/EN-Alto-1/Breathy/all is found/Control_Group/0002.musicxml,True,True,for in this river all is found,EN-Alto-1__breathy__control__0002,7.232958333333333,0.0020091550925925928
EN-Alto-1,breathy,control,0008,/content/atlas/English_raw/English/EN-Alto-1/Breathy/all is found/Control_Group/0008.wav,/content/atlas/English_raw/English/EN-Alto-1/Breathy/all is found/Control_Group/0008.TextGrid,/content/atlas/English_raw/English/EN-Alto-1/Breathy/all is found/Control_Group/0008.musicxml,True,True,but can you brave what you most fear can you face,EN-Alto-1__breathy__control__0008,8.341,0.0023169444444444444
EN-Alto-1,breathy,control,0009,/content/atlas/English_raw/English/EN-Alto-1/Breathy/all is found/Control_Group/0009.wav,/content/atlas/English_raw/English/EN-Alto-1/Breathy/all is found/Control_Group/0009.TextGrid,/content/atlas/English_raw/English/EN-Alto-1/Breathy/all is found/Control_Group/0009.musicxml,True,True,what the river knows,EN-Alto-1__breathy__control__0009,6.181,0.0017169444444444446
EN-Alto-1,breathy,control,0011,/content/atlas/English_raw/English/EN-Alto-1/Breathy/all is found/Control_Group/0011.wav,/content/atlas/English_raw/English/EN-Alto-1/Breathy/all is found/Control_Group/0011.TextGrid,/content/atlas/English_raw/English/EN-Alto-1/Breathy/all is found/Control_Group/0011.musicxml,True,True,there's a mother full of memory,EN-Alto-1__breathy__control__0011,6.333,0.0017591666666666667
EN-Alto-1,breathy,control,0000,/content/atlas/English_raw/English/EN-Alto-1/Breathy/all is found/Control_Group/0000.wav,/content/atlas/English_raw/English/EN-Alto-1/Breathy/all is found/Control_Group/0000.TextGrid,/content/atlas/English_raw/English/EN-Alto-1/Breathy/all is found/Control_Group/0000.musicxml,True,True,where the north wind meets the sea,EN-Alto-1__breathy__control__0000,8.962,0.0024894444444444443
EN-Alto-1,breathy,speech,0010,/content/atlas/English_raw/English/EN-Alto-1/Breathy/all is found/Paired_Speech_Group/0010.wav,/content/atlas/English_raw/English/EN-Alto-1/Breathy/all is found/Paired_Speech_Group/0010.TextGrid,,True,False,where the north wind meets the sea,EN-Alto-1__breathy__speech__0010,2.41,0.0006694444444444445
EN-Alto-1,breathy,speech,0012,/content/atlas/English_raw/English/EN-Alto-1/Breathy/all is found/Paired_Speech_Group/0012.wav,/content/atlas/English_raw/English/EN-Alto-1/Breathy/all is found/Paired_Speech_Group/0012.TextGrid,,True,False,come my darling homeward bound when all is lost,EN-Alto-1__breathy__speech__0012,3.57,0.0009916666666666665
EN-Alto-1,breathy,speech,0006,/content/atlas/English_raw/English/EN-Alto-1/Breathy/all is found/Paired_Speech_Group/0006.wav,/content/atlas/English_raw/English/EN-Alto-1/Breathy/all is found/Paired_Speech_Group/0006.TextGrid,,True,False,yes she will sing to those who hear,EN-Alto-1__breathy__speech__0006,5.562,0.0015450000000000001
EN-Alto-1,breathy,speech,0005,/content/atlas/English_raw/English/EN-Alto-1/Breathy/all is found/Paired_Speech_Group/0005.wav,/content/atlas/English_raw/English/EN-Alto-1/Breathy/all is found/Paired_Speech_Group/0005.TextGrid,,True,False,but not too far or you'll be drowned,EN-Alto-1__breathy__speech__0005,5.743,0.001595277777777778
EN-Alto-1,breathy,speech,0007,/content/atlas/English_raw/English/EN-Alto-1/Breathy/all is found/Paired_Speech_Group/0007.wav,/content/atlas/English_raw/English/EN-Alto-1/Breathy/all is found/Paired_Speech_Group/0007.TextGrid,,True,False,and in her song all magic flows,EN-Alto-1__breathy__speech__0007,2.5419791666666667,0.0007061053240740741
EN-Alto-1,breathy,speech,0004,/content/atlas/English_raw/English/EN-Alto-1/Breathy/all is found/Paired_Speech_Group/0004.wav,/content/atlas/English_raw/English/EN-Alto-1/Breathy/all is found/Paired_Speech_Group/0004.TextGrid,,True,False,lay the answers and a path for you dive down deep into her sound,EN-Alto-1__breathy__speech__0004,3.324,0.0009233333333333333
EN-Alto-1,breathy,speech,0003,/content/atlas/English_raw/English/EN-Alto-1/Breathy/all is found/Paired_Speech_Group/0003.wav,/content/atlas/English_raw/English/EN-Alto-1/Breathy/all is found/Paired_Speech_Group/0003.TextGrid,,True,False,in her waters deep and true,EN-Alto-1__breathy__speech__0003,2.73,0.0007583333333333333
EN-Alto-1,breathy,speech,0001,/content/atlas/English_raw/English/EN-Alto-1/Breathy/all is found/Paired_Speech_Group/0001.wav,/content/atlas/English_raw/English/EN-Alto-1/Breathy/all is found/Paired_Speech_Group/0001.TextGrid,,True,False,there's a river full of memory sleep my darling safe and sound,EN-Alto-1__breathy__speech__0001,5.081,0.0014113888888888891
EN-Alto-1,breathy,speech,0013,/content/atlas/English_raw/English/EN-Alto-1/Breathy/all is found/Paired_Speech_Group/0013.wav,/content/atlas/English_raw/English/EN-Alto-1/Breathy/all is found/Paired_Speech_Group/0013.TextGrid,,True,False,then all is found,EN-Alto-1__breathy__speech__0013,1.874,0.0005205555555555556
EN-Alto-1,breathy,speech,0002,/content/atlas/English_raw/English/EN-Alto-1/Breathy/all is found/Paired_Speech_Group/0002.wav,/content/atlas/English_raw/English/EN-Alto-1/Breathy/all is found/Paired_Speech_Group/0002.TextGrid,,True,False,for in this river all is found,EN-Alto-1__breathy__speech__0002,14.544666666666666,0.004040185185185185
EN-Alto-1,breathy,speech,0008,/content/atlas/English_raw/English/EN-Alto-1/Breathy/all is found/Paired_Speech_Group/0008.wav,/content/atlas/English_raw/English/EN-Alto-1/Breathy/all is found/Paired_Speech_Group/0008.TextGrid,,True,False,but can you brave what you most fear can you face,EN-Alto-1__breathy__speech__0008,2.592020833333333,0.000720005787037037
EN-Alto-1,breathy,speech,0009,/content/atlas/English_raw/English/EN-Alto-1/Breathy/all is found/Paired_Speech_Group/0009.wav,/content/atlas/English_raw/English/EN-Alto-1/Breathy/all is found/Paired_Speech_Group/0009.TextGrid,,True,False,what the river knows,EN-Alto-1__breathy__speech__0009,2.22,0.0006166666666666667
EN-Alto-1,breathy,speech,0011,/content/atlas/English_raw/English/EN-Alto-1/Breathy/all is found/Paired_Speech_Group/0011.wav,/content/atlas/English_raw/English/EN-Alto-1/Breathy/all is found/Paired_Speech_Group/0011.TextGrid,,True,False,there's a mother full of memory,EN-Alto-1__breathy__speech__0011,2.52,0.0007
EN-Alto-1,breathy,speech,0000,/content/atlas/English_raw/English/EN-Alto-1/Breathy/all is found/Paired_Speech_Group/0000.wav,/content/atlas/English_raw/English/EN-Alto-1/Breathy/all is found/Paired_Speech_Group/0000.TextGrid,,True,False,where the north wind meets the sea,EN-Alto-1__breathy__speech__0000,3.681,0.0010225
EN-Alto-1,breathy,technique,0010,/content/atlas/English_raw/English/EN-Alto-1/Breathy/all is found/Breathy_Group/0010.wav,/content/atlas/English_raw/English/EN-Alto-1/Breathy/all is found/Breathy_Group/0010.TextGrid,/content/atlas/English_raw/English/EN-Alto-1/Breathy/all is found/Breathy_Group/0010.musicxml,True,True,where the north wind meets the sea,EN-Alto-1__breathy__technique__0010,6.172,0.0017144444444444444
EN-Alto-1,breathy,technique,0012,/content/atlas/English_raw/English/EN-Alto-1/Breathy/all is found/Breathy_Group/0012.wav,/content/atlas/English_raw/English/EN-Alto-1/Breathy/all is found/Breathy_Group/0012.TextGrid,/content/atlas/English_raw/English/EN-Alto-1/Breathy/all is found/Breathy_Group/0012.musicxml,True,True,come my darling homeward bound when all is lost,EN-Alto-1__breathy__technique__0012,7.813979166666667,0.0021705497685185187
EN-Alto-1,breathy,technique,0006,/content/atlas/English_raw/English/EN-Alto-1/Breathy/all is found/Breathy_Group/0006.wav,/content/atlas/English_raw/English/EN-Alto-1/Breathy/all is found/Breathy_Group/0006.TextGrid,/content/atlas/English_raw/English/EN-Alto-1/Breathy/all is found/Breathy_Group/0006.musicxml,True,True,yes she will sing to those who hear,EN-Alto-1__breathy__technique__0006,7.762,0.002156111111111111
EN-Alto-1,breathy,technique,0005,/content/atlas/English_raw/English/EN-Alto-1/Breathy/all is found/Breathy_Group/0005.wav,/content/atlas/English_raw/English/EN-Alto-1/Breathy/all is found/Breathy_Group/0005.TextGrid,/content/atlas/English_raw/English/EN-Alto-1/Breathy/all is found/Breathy_Group/0005.musicxml,True,True,but not too far or you'll be drowned,EN-Alto-1__breathy__technique__0005,6.025,0.0016736111111111112
EN-Alto-1,breathy,technique,0007,/content/atlas/English_raw/English/EN-Alto-1/Breathy/all is found/Breathy_Group/0007.wav,/content/atlas/English_raw/English/EN-Alto-1/Breathy/all is found/Breathy_Group/0007.TextGrid,/content/atlas/English_raw/English/EN-Alto-1/Breathy/all is found/Breathy_Group/0007.musicxml,True,True,and in her song all magic flows,EN-Alto-1__breathy__technique__0007,6.673,0.0018536111111111112
EN-Alto-1,breathy,technique,0004,/content/atlas/English_raw/English/EN-Alto-1/Breathy/all is found/Breathy_Group/0004.wav,/content/atlas/English_raw/English/EN-Alto-1/Breathy/all is found/Breathy_Group/0004.TextGrid,/content/atlas/English_raw/English/EN-Alto-1/Breathy/all is found/Breathy_Group/0004.musicxml,True,True,lay the answers and a path for you dive down deep into her sound,EN-Alto-1__breathy__technique__0004,10.365,0.0028791666666666666
EN-Alto-1,breathy,technique,0003,/content/atlas/English_raw/English/EN-Alto-1/Breathy/all is found/Breathy_Group/0003.wav,/content/atlas/English_raw/English/EN-Alto-1/Breathy/all is found/Breathy_Group/0003.TextGrid,/content/atlas/English_raw/English/EN-Alto-1/Breathy/all is found/Breathy_Group/0003.musicxml,True,True,in her waters deep and true,EN-Alto-1__breathy__technique__0003,6.742,0.0018727777777777777
EN-Alto-1,breathy,technique,0001,/content/atlas/English_raw/English/EN-Alto-1/Breathy/all is found/Breathy_Group/0001.wav,/content/atlas/English_raw/English/EN-Alto-1/Breathy/all is found/Breathy_Group/0001.TextGrid,/content/atlas/English_raw/English/EN-Alto-1/Breathy/all is found/Breathy_Group/0001.musicxml,True,True,there's a river full of memory sleep my darling safe and sound,EN-Alto-1__breathy__technique__0001,10.993,0.003053611111111111
EN-Alto-1,breathy,technique,0013,/content/atlas/English_raw/English/EN-Alto-1/Breathy/all is found/Breathy_Group/0013.wav,/content/atlas/English_raw/English/EN-Alto-1/Breathy/all is found/Breathy_Group/0013.TextGrid,/content/atlas/English_raw/English/EN-Alto-1/Breathy/all is found/Breathy_Group/0013.musicxml,True,True,then all is found,EN-Alto-1__breathy__technique__0013,7.285604166666666,0.0020237789351851853
EN-Alto-1,breathy,technique,0002,/content/atlas/English_raw/English/EN-Alto-1/Breathy/all is found/Breathy_Group/0002.wav,/content/atlas/English_raw/English/EN-Alto-1/Breathy/all is found/Breathy_Group/0002.TextGrid,/content/atlas/English_raw/English/EN-Alto-1/Breathy/all is found/Breathy_Group/0002.musicxml,True,True,for in this river all is found,EN-Alto-1__breathy__technique__0002,7.093,0.001970277777777778
EN-Alto-1,breathy,technique,0008,/content/atlas/English_raw/English/EN-Alto-1/Breathy/all is found/Breathy_Group/0008.wav,/content/atlas/English_raw/English/EN-Alto-1/Breathy/all is found/Breathy_Group/0008.TextGrid,/content/atlas/English_raw/English/EN-Alto-1/Breathy/all is found/Breathy_Group/0008.musicxml,True,True,but can you brave what you most fear can you face,EN-Alto-1__breathy__technique__0008,8.172,0.0022700000000000003
EN-Alto-1,breathy,technique,0009,/content/atlas/English_raw/English/EN-Alto-1/Breathy/all is found/Breathy_Group/0009.wav,/content/atlas/English_raw/English/EN-Alto-1/Breathy/all is found/Breathy_Group/0009.TextGrid,/content/atlas/English_raw/English/EN-Alto-1/Breathy/all is found/Breathy_Group/0009.musicxml,True,True,what the river knows,EN-Alto-1__breathy__technique__0009,5.961,0.0016558333333333334
EN-Alto-1,breathy,technique,0011,/content/atlas/English_raw/English/EN-Alto-1/Breathy/all is found/Breathy_Group/0011.wav,/content/atlas/English_raw/English/EN-Alto-1/Breathy/all is found/Breathy_Group/0011.TextGrid,/content/atlas/English_raw/English/EN-Alto-1/Breathy/all is found/Breathy_Group/0011.musicxml,True,True,there's a mother full of memory,EN-Alto-1__breathy__technique__0011,6.443,0.001789722222222222
EN-Alto-1,breathy,technique,0000,/content/atlas/English_raw/English/EN-Alto-1/Breathy/all is found/Breathy_Group/0000.wav,/content/atlas/English_raw/English/EN-Alto-1/Breathy/all is found/Breathy_Group/0000.TextGrid,/content/atlas/English_raw/English/EN-Alto-1/Breathy/all is found/Breathy_Group/0000.musicxml,True,True,where the north wind meets the sea,EN-Alto-1__breathy__technique__0000,7.322,0.002033888888888889
EN-Alto-1,breathy,control,0005,/content/atlas/English_raw/English/EN-Alto-1/Breathy/someday or oneday/Control_Group/0005.wav,/content/atlas/English_raw/English/EN-Alto-1/Breathy/someday or oneday/Control_Group/0005.TextGrid,/content/atlas/English_raw/English/EN-Alto-1/Breathy/someday or oneday/Control_Group/0005.musicxml,True,True,wandering in a haze soundtrack turned up all the way a smile to end the day,EN-Alto-1__breathy__control__0005,13.855,0.0038486111111111112
EN-Alto-1,breathy,control,0004,/content/atlas/English_raw/English/EN-Alto-1/Breathy/someday or oneday/Control_Group/0004.wav,/content/atlas/English_raw/English/EN-Alto-1/Breathy/someday or oneday/Control_Group/0004.TextGrid,/content/atlas/English_raw/English/EN-Alto-1/Breathy/someday or oneday/Control_Group/0004.musicxml,True,True,away played this song for days,EN-Alto-1__breathy__control__0004,8.484,0.0023566666666666666
EN-Alto-1,breathy,control,0003,/content/atlas/English_raw/English/EN-Alto-1/Breathy/someday or oneday/Control_Group/0003.wav,/content/atlas/English_raw/English/EN-Alto-1/Breathy/someday or oneday/Control_Group/0003.TextGrid,/content/atlas/English_raw/English/EN-Alto-1/Breathy/someday or oneday/Control_Group/0003.musicxml,True,True,these memories rewind replay and i am far,EN-Alto-1__breathy__control__0003,7.894,0.002192777777777778
EN-Alto-1,breathy,control,0001,/content/atlas/English_raw/English/EN-Alto-1/Breathy/someday or oneday/Control_Group/0001.wav,/content/atlas/English_raw/English/EN-Alto-1/Breathy/someday or oneday/Control_Group/0001.TextGrid,/content/atlas/English_raw/English/EN-Alto-1/Breathy/someday or oneday/Control_Group/0001.musicxml,True,True,a turntable corner cafe as evening fades to gray,EN-Alto-1__breathy__control__0001,10.103,0.0028063888888888886
EN-Alto-1,breathy,control,0002,/content/atlas/English_raw/English/EN-Alto-1/Breathy/someday or oneday/Control_Group/0002.wav,/content/atlas/English_raw/English/EN-Alto-1/Breathy/someday or oneday/Control_Group/0002.TextGrid,/content/atlas/English_raw/English/EN-Alto-1/Breathy/someday or oneday/Control_Group/0002.musicxml,True,True,red brick alleyways winding like a maze,EN-Alto-1__breathy__control__0002,9.694,0.002692777777777778
EN-Alto-1,breathy,control,0000,/content/atlas/English_raw/English/EN-Alto-1/Breathy/someday or oneday/Control_Group/0000.wav,/content/atlas/English_raw/English/EN-Alto-1/Breathy/someday or oneday/Control_Group/0000.TextGrid,/content/atlas/English_raw/English/EN-Alto-1/Breathy/someday or oneday/Control_Group/0000.musicxml,True,True,sunset fades away street lights start to blaze,EN-Alto-1__breathy__control__0000,10.674,0.0029649999999999998
EN-Alto-1,breathy,speech,0005,/content/atlas/English_raw/English/EN-Alto-1/Breathy/someday or oneday/Paired_Speech_Group/0005.wav,/content/atlas/English_raw/English/EN-Alto-1/Breathy/someday or oneday/Paired_Speech_Group/0005.TextGrid,,True,False,wandering in a haze soundtrack turned up all the way a smile to end the day,EN-Alto-1__breathy__speech__0005,7.042,0.001956111111111111
EN-Alto-1,breathy,speech,0004,/content/atlas/English_raw/English/EN-Alto-1/Breathy/someday or oneday/Paired_Speech_Group/0004.wav,/content/atlas/English_raw/English/EN-Alto-1/Breathy/someday or oneday/Paired_Speech_Group/0004.TextGrid,,True,False,away played this song for days,EN-Alto-1__breathy__speech__0004,4.482,0.001245
EN-Alto-1,breathy,speech,0003,/content/atlas/English_raw/English/EN-Alto-1/Breathy/someday or oneday/Paired_Speech_Group/0003.wav,/content/atlas/English_raw/English/EN-Alto-1/Breathy/someday or oneday/Paired_Speech_Group/0003.TextGrid,,True,False,these memories rewind replay and i am far,EN-Alto-1__breathy__speech__0003,4.251,0.0011808333333333334
EN-Alto-1,breathy,speech,0001,/content/atlas/English_raw/English/EN-Alto-1/Breathy/someday or oneday/Paired_Speech_Group/0001.wav,/content/atlas/English_raw/English/EN-Alto-1/Breathy/someday or oneday/Paired_Speech_Group/0001.TextGrid,,True,False,a turntable corner cafe as evening fades to gray,EN-Alto-1__breathy__speech__0001,4.962,0.0013783333333333332
EN-Alto-1,breathy,speech,0002,/content/atlas/English_raw/English/EN-Alto-1/Breathy/someday or oneday/Paired_Speech_Group/0002.wav,/content/atlas/English_raw/English/EN-Alto-1/Breathy/someday or oneday/Paired_Speech_Group/0002.TextGrid,,True,False,red brick alleyways winding like a maze,EN-Alto-1__breathy__speech__0002,3.981,0.0011058333333333332
EN-Alto-1,breathy,speech,0000,/content/atlas/English_raw/English/EN-Alto-1/Breathy/someday or oneday/Paired_Speech_Group/0000.wav,/content/atlas/English_raw/English/EN-Alto-1/Breathy/someday or oneday/Paired_Speech_Group/0000.TextGrid,,True,False,sunset fades away street lights start to blaze,EN-Alto-1__breathy__speech__0000,5.311,0.0014752777777777778
EN-Alto-1,breathy,technique,0005,/content/atlas/English_raw/English/EN-Alto-1/Breathy/someday or oneday/Breathy_Group/0005.wav,/content/atlas/English_raw/English/EN-Alto-1/Breathy/someday or oneday/Breathy_Group/0005.TextGrid,/content/atlas/English_raw/English/EN-Alto-1/Breathy/someday or oneday/Breathy_Group/0005.musicxml,True,True,wandering in a haze soundtrack turned up all the way a smile to end the day,EN-Alto-1__breathy__technique__0005,15.136,0.004204444444444444
EN-Alto-1,breathy,technique,0004,/content/atlas/English_raw/English/EN-Alto-1/Breathy/someday or oneday/Breathy_Group/0004.wav,/content/atlas/English_raw/English/EN-Alto-1/Breathy/someday or oneday/Breathy_Group/0004.TextGrid,/content/atlas/English_raw/English/EN-Alto-1/Breathy/someday or oneday/Breathy_Group/0004.musicxml,True,True,away played this song for days,EN-Alto-1__breathy__technique__0004,8.932,0.002481111111111111
EN-Alto-1,breathy,technique,0003,/content/atlas/English_raw/English/EN-Alto-1/Breathy/someday or oneday/Breathy_Group/0003.wav,/content/atlas/English_raw/English/EN-Alto-1/Breathy/someday or oneday/Breathy_Group/0003.TextGrid,/content/atlas/English_raw/English/EN-Alto-1/Breathy/someday or oneday/Breathy_Group/0003.musicxml,True,True,these memories rewind replay and i am far,EN-Alto-1__breathy__technique__0003,8.513,0.002364722222222222
EN-Alto-1,breathy,technique,0001,/content/atlas/English_raw/English/EN-Alto-1/Breathy/someday or oneday/Breathy_Group/0001.wav,/content/atlas/English_raw/English/EN-Alto-1/Breathy/someday or oneday/Breathy_Group/0001.TextGrid,/content/atlas/English_raw/English/EN-Alto-1/Breathy/someday or oneday/Breathy_Group/0001.musicxml,True,True,a turntable corner cafe as evening fades to gray,EN-Alto-1__breathy__technique__0001,11.453,0.0031813888888888885
EN-Alto-1,breathy,technique,0002,/content/atlas/English_raw/English/EN-Alto-1/Breathy/someday or oneday/Breathy_Group/0002.wav,/content/atlas/English_raw/English/EN-Alto-1/Breathy/someday or oneday/Breathy_Group/0002.TextGrid,/content/atlas/English_raw/English/EN-Alto-1/Breathy/someday or oneday/Breathy_Group/0002.musicxml,True,True,red brick alleyways winding like a maze,EN-Alto-1__breathy__technique__0002,10.613,0.0029480555555555553
EN-Alto-1,breathy,technique,0000,/content/atlas/English_raw/English/EN-Alto-1/Breathy/someday or oneday/Breathy_Group/0000.wav,/content/atlas/English_raw/English/EN-Alto-1/Breathy/someday or oneday/Breathy_Group/0000.TextGrid,/content/atlas/English_raw/English/EN-Alto-1/Breathy/someday or oneday/Breathy_Group/0000.musicxml,True,True,sunset fades away street lights start to blaze,EN-Alto-1__breathy__technique__0000,10.753,0.0029869444444444444
EN-Alto-1,breathy,control,0006,/content/atlas/English_raw/English/EN-Alto-1/Breathy/let it go/Control_Group/0006.wav,/content/atlas/English_raw/English/EN-Alto-1/Breathy/let it go/Control_Group/0006.TextGrid,/content/atlas/English_raw/English/EN-Alto-1/Breathy/let it go/Control_Group/0006.musicxml,True,True,let it go let it go turn away and slam the door,EN-Alto-1__breathy__control__0006,7.731791666666667,0.0021477199074074077
EN-Alto-1,breathy,control,0005,/content/atlas/English_raw/English/EN-Alto-1/Breathy/let it go/Control_Group/0005.wav,/content/atlas/English_raw/English/EN-Alto-1/Breathy/let it go/Control_Group/0005.TextGrid,/content/atlas/English_raw/English/EN-Alto-1/Breathy/let it go/Control_Group/0005.musicxml,True,True,let it go let it go can't hurt back any more,EN-Alto-1__breathy__control__0005,7.041,0.0019558333333333333
EN-Alto-1,breathy,control,0004,/content/atlas/English_raw/English/EN-Alto-1/Breathy/let it go/Control_Group/0004.wav,/content/atlas/English_raw/English/EN-Alto-1/Breathy/let it go/Control_Group/0004.TextGrid,/content/atlas/English_raw/English/EN-Alto-1/Breathy/let it go/Control_Group/0004.musicxml,True,True,don't let them know well now they know,EN-Alto-1__breathy__control__0004,7.242,0.002011666666666667
EN-Alto-1,breathy,control,0003,/content/atlas/English_raw/English/EN-Alto-1/Breathy/let it go/Control_Group/0003.wav,/content/atlas/English_raw/English/EN-Alto-1/Breathy/let it go/Control_Group/0003.TextGrid,/content/atlas/English_raw/English/EN-Alto-1/Breathy/let it go/Control_Group/0003.musicxml,True,True,don't let them see be the good girl you always have to be conceal don't feel,EN-Alto-1__breathy__control__0003,7.431,0.002064166666666667
EN-Alto-1,breathy,control,0001,/content/atlas/English_raw/English/EN-Alto-1/Breathy/let it go/Control_Group/0001.wav,/content/atlas/English_raw/English/EN-Alto-1/Breathy/let it go/Control_Group/0001.TextGrid,/content/atlas/English_raw/English/EN-Alto-1/Breathy/let it go/Control_Group/0001.musicxml,True,True,a kingdom of isolation and it looks like i'm the queen the wind is howling like swirling storm inside,EN-Alto-1__breathy__control__0001,13.623,0.0037841666666666666
EN-Alto-1,breathy,control,0002,/content/atlas/English_raw/English/EN-Alto-1/Breathy/let it go/Control_Group/0002.wav,/content/atlas/English_raw/English/EN-Alto-1/Breathy/let it go/Control_Group/0002.TextGrid,/content/atlas/English_raw/English/EN-Alto-1/Breathy/let it go/Control_Group/0002.musicxml,True,True,couldn't keep it in heaven knows i tried don't let them in,EN-Alto-1__breathy__control__0002,9.312,0.0025866666666666664
EN-Alto-1,breathy,control,0000,/content/atlas/English_raw/English/EN-Alto-1/Breathy/let it go/Control_Group/0000.wav,/content/atlas/English_raw/English/EN-Alto-1/Breathy/let it go/Control_Group/0000.TextGrid,/content/atlas/English_raw/English/EN-Alto-1/Breathy/let it go/Control_Group/0000.musicxml,True,True,the snow glows white on mountain tonight not a footprint to be seen,EN-Alto-1__breathy__control__0000,8.451,0.0023475
