singer_id,technique,atlas_group,group_folder,song,wav_path,gt_lyrics,gt_lyrics_clean,asr_hypothesis,asr_hypothesis_raw,transcription_time_s,model
EN-Tenor-1,glissando,technique,Glissando_Group,Always Remember Us This Way,/content/drive/Othercomputers/Il mio laptop/Desktop/Music Information Retrieval/Project/atlas/English_raw/English/EN-Tenor-1/Glissando/Always Remember Us This Way/Glissando_Group/0003.wav,but all i really know <AP> you're where i wanna go <AP>,but all i really know youre where i wanna go,But all I really know You're where I wanna go,But all I really know You're where I wanna go,1.7651119232177734,large-v2
EN-Tenor-1,glissando,technique,Glissando_Group,Always Remember Us This Way,/content/drive/Othercomputers/Il mio laptop/Desktop/Music Information Retrieval/Project/atlas/English_raw/English/EN-Tenor-1/Glissando/Always Remember Us This Way/Glissando_Group/0001.wav,i wanna catch on fire it's buried in my soul,i wanna catch on fire its buried in my soul,"Baby, wanna catch a fire It's burning deep in my soul","Baby, wanna catch a fire It's burning deep in my soul",1.956005573272705,large-v2
EN-Tenor-1,glissando,technique,Glissando_Group,Always Remember Us This Way,/content/drive/Othercomputers/Il mio laptop/Desktop/Music Information Retrieval/Project/atlas/English_raw/English/EN-Tenor-1/Glissando/Always Remember Us This Way/Glissando_Group/0000.wav,that arizona sky <AP> burning in your eyes you look at me and babe,that arizona sky burning in your eyes you look at me and babe,The Arizona sky Burning in your eyes You look at me and baby,The Arizona sky Burning in your eyes You look at me and baby,1.7234063148498535,large-v2
EN-Tenor-1,glissando,technique,Glissando_Group,Always Remember Us This Way,/content/drive/Othercomputers/Il mio laptop/Desktop/Music Information Retrieval/Project/atlas/English_raw/English/EN-Tenor-1/Glissando/Always Remember Us This Way/Glissando_Group/0008.wav,oh yeah i don't wanna be just a memory baby yeah,oh yeah i dont wanna be just a memory baby yeah,"Oh yeah, I don't wanna be just a memory baby, yeah","Oh yeah, I don't wanna be just a memory baby, yeah",2.280017137527466,large-v2
EN-Tenor-1,glissando,technique,Glissando_Group,Always Remember Us This Way,/content/drive/Othercomputers/Il mio laptop/Desktop/Music Information Retrieval/Project/atlas/English_raw/English/EN-Tenor-1/Glissando/Always Remember Us This Way/Glissando_Group/0009.wav,so when i'm all choked up but i can't find the words every time we say goodbye baby it hurts <AP>,so when im all choked up but i cant find the words every time we say goodbye baby it hurts,"So when I'm all thrown up, I can't find the words Every time we say goodbye, baby, it hurts","So when I'm all thrown up, I can't find the words Every time we say goodbye, baby, it hurts",2.4530985355377197,large-v2
EN-Tenor-1,glissando,control,Control_Group,Always Remember Us This Way,/content/drive/Othercomputers/Il mio laptop/Desktop/Music Information Retrieval/Project/atlas/English_raw/English/EN-Tenor-1/Glissando/Always Remember Us This Way/Control_Group/0010.wav,when the sun goes down and the band won't play i'll always,when the sun goes down and the band wont play ill always,And the sun goes down and the band won't play I always,And the sun goes down and the band won't play I always,1.5889010429382324,large-v2
EN-Tenor-1,glissando,control,Control_Group,Always Remember Us This Way,/content/drive/Othercomputers/Il mio laptop/Desktop/Music Information Retrieval/Project/atlas/English_raw/English/EN-Tenor-1/Glissando/Always Remember Us This Way/Control_Group/0004.wav,the part of me that's you will never die so when i'm all choked up but i can't find the words,the part of me thats you will never die so when im all choked up but i cant find the words,Who poured on me that you will never die So in a much shorter cup I can find the words,Who poured on me that you will never die So in a much shorter cup I can find the words,1.9234333038330078,large-v2
EN-Tenor-1,glissando,control,Control_Group,Always Remember Us This Way,/content/drive/Othercomputers/Il mio laptop/Desktop/Music Information Retrieval/Project/atlas/English_raw/English/EN-Tenor-1/Glissando/Always Remember Us This Way/Control_Group/0005.wav,every time we say goodbye baby it hurts,every time we say goodbye baby it hurts,"Every time we say goodbye, baby, it hurts","Every time we say goodbye, baby, it hurts",1.3637967109680176,large-v2
EN-Tenor-1,glissando,control,Control_Group,Always Remember Us This Way,/content/drive/Othercomputers/Il mio laptop/Desktop/Music Information Retrieval/Project/atlas/English_raw/English/EN-Tenor-1/Glissando/Always Remember Us This Way/Control_Group/0011.wav,remember us this way way,remember us this way way,Remember us this way waaaaaaaaaaaaay,Remember us this way waaaaaaaaaaaaay,4.391782522201538,large-v2
EN-Tenor-1,glissando,control,Control_Group,Always Remember Us This Way,/content/drive/Othercomputers/Il mio laptop/Desktop/Music Information Retrieval/Project/atlas/English_raw/English/EN-Tenor-1/Glissando/Always Remember Us This Way/Control_Group/0007.wav,i'll always remember us this way,ill always remember us this way,I always remember us this way,I always remember us this way,1.4683129787445068,large-v2
EN-Tenor-1,glissando,control,Control_Group,Always Remember Us This Way,/content/drive/Othercomputers/Il mio laptop/Desktop/Music Information Retrieval/Project/atlas/English_raw/English/EN-Tenor-1/Glissando/Always Remember Us This Way/Control_Group/0013.wav,i'll always remember us this way,ill always remember us this way,I always remember us this way,I always remember us this way,1.236274242401123,large-v2
EN-Tenor-1,glissando,control,Control_Group,Always Remember Us This Way,/content/drive/Othercomputers/Il mio laptop/Desktop/Music Information Retrieval/Project/atlas/English_raw/English/EN-Tenor-1/Glissando/Always Remember Us This Way/Control_Group/0012.wav,when you look at me and the whole world fades,when you look at me and the whole world fades,When you look at me and the whole world fades,When you look at me and the whole world fades,1.59598708152771,large-v2
EN-Tenor-1,glissando,control,Control_Group,Always Remember Us This Way,/content/drive/Othercomputers/Il mio laptop/Desktop/Music Information Retrieval/Project/atlas/English_raw/English/EN-Tenor-1/Glissando/Always Remember Us This Way/Control_Group/0006.wav,when the sun goes down and the band won't play,when the sun goes down and the band wont play,And the sun goes down And the band won't play,And the sun goes down And the band won't play,1.7711882591247559,large-v2
EN-Tenor-1,glissando,control,Control_Group,Always Remember Us This Way,/content/drive/Othercomputers/Il mio laptop/Desktop/Music Information Retrieval/Project/atlas/English_raw/English/EN-Tenor-1/Glissando/Always Remember Us This Way/Control_Group/0002.wav,like california gold you found the light in me that i couldn't find,like california gold you found the light in me that i couldnt find,I can't live on your gold You found a light in me That I couldn't find,I can't live on your gold You found a light in me That I couldn't find,1.9569447040557861,large-v2
EN-Tenor-1,glissando,control,Control_Group,Always Remember Us This Way,/content/drive/Othercomputers/Il mio laptop/Desktop/Music Information Retrieval/Project/atlas/English_raw/English/EN-Tenor-1/Glissando/Always Remember Us This Way/Control_Group/0003.wav,but all i really know <AP> you're where i wanna go,but all i really know youre where i wanna go,"But oh, I really know You're where I wanna go","But oh, I really know You're where I wanna go",1.874185562133789,large-v2
EN-Tenor-1,glissando,control,Control_Group,Always Remember Us This Way,/content/drive/Othercomputers/Il mio laptop/Desktop/Music Information Retrieval/Project/atlas/English_raw/English/EN-Tenor-1/Glissando/Always Remember Us This Way/Control_Group/0001.wav,i wanna catch on fire it's buried in my soul,i wanna catch on fire its buried in my soul,Wanna catch on fire It's burning in my soul,Wanna catch on fire It's burning in my soul,1.7584075927734375,large-v2
EN-Tenor-1,glissando,control,Control_Group,Always Remember Us This Way,/content/drive/Othercomputers/Il mio laptop/Desktop/Music Information Retrieval/Project/atlas/English_raw/English/EN-Tenor-1/Glissando/Always Remember Us This Way/Control_Group/0000.wav,that arizona sky burning in your eyes you look at me and babe,that arizona sky burning in your eyes you look at me and babe,"Arizona sky, burning your eyes, you look at me and bae","Arizona sky, burning your eyes, you look at me and bae",1.9837586879730225,large-v2
EN-Tenor-1,glissando,control,Control_Group,Always Remember Us This Way,/content/drive/Othercomputers/Il mio laptop/Desktop/Music Information Retrieval/Project/atlas/English_raw/English/EN-Tenor-1/Glissando/Always Remember Us This Way/Control_Group/0008.wav,oh yeah i don't wanna be just a memory baby yeah,oh yeah i dont wanna be just a memory baby yeah,"Oh yeah, I don't wanna be just a memory baby, yeah","Oh yeah, I don't wanna be just a memory baby, yeah",1.5736474990844727,large-v2
EN-Tenor-1,glissando,control,Control_Group,Always Remember Us This Way,/content/drive/Othercomputers/Il mio laptop/Desktop/Music Information Retrieval/Project/atlas/English_raw/English/EN-Tenor-1/Glissando/Always Remember Us This Way/Control_Group/0009.wav,so when i'm all choked up but i can't find the words every time we say goodbye baby it hurts,so when im all choked up but i cant find the words every time we say goodbye baby it hurts,"So when I'm all choked up and I can't find the words Every time we say goodbye, baby, it hurts","So when I'm all choked up and I can't find the words Every time we say goodbye, baby, it hurts",2.4540369510650635,large-v2
EN-Tenor-1,glissando,technique,Glissando_Group,Stay,/content/drive/Othercomputers/Il mio laptop/Desktop/Music Information Retrieval/Project/atlas/English_raw/English/EN-Tenor-1/Glissando/Stay/Glissando_Group/0010.wav,makes me feel like i can't live without you <AP> it takes me all the way <AP>,makes me feel like i cant live without you it takes me all the way,Makes me feel like I can't live without you It takes me all the way,Makes me feel like I can't live without you It takes me all the way,2.1096346378326416,large-v2
EN-Tenor-1,glissando,technique,Glissando_Group,Stay,/content/drive/Othercomputers/Il mio laptop/Desktop/Music Information Retrieval/Project/atlas/English_raw/English/EN-Tenor-1/Glissando/Stay/Glissando_Group/0004.wav,oh now tell me now tell me now tell me now <AP> you know,oh now tell me now tell me now tell me now you know,"Oh, now tell me now, tell me now, tell me now, you know","Oh, now tell me now, tell me now, tell me now, you know",2.0155205726623535,large-v2
EN-Tenor-1,glissando,technique,Glissando_Group,Stay,/content/drive/Othercomputers/Il mio laptop/Desktop/Music Information Retrieval/Project/atlas/English_raw/English/EN-Tenor-1/Glissando/Stay/Glissando_Group/0005.wav,oh the reason i hold on <AP>,oh the reason i hold on,"Ooh, the reason I hold on","Ooh, the reason I hold on",1.49393630027771,large-v2
EN-Tenor-1,glissando,technique,Glissando_Group,Stay,/content/drive/Othercomputers/Il mio laptop/Desktop/Music Information Retrieval/Project/atlas/English_raw/English/EN-Tenor-1/Glissando/Stay/Glissando_Group/0011.wav,i want you to stay,i want you to stay,I want you to stay,I want you to stay,1.366879940032959,large-v2
EN-Tenor-1,glissando,technique,Glissando_Group,Stay,/content/drive/Othercomputers/Il mio laptop/Desktop/Music Information Retrieval/Project/atlas/English_raw/English/EN-Tenor-1/Glissando/Stay/Glissando_Group/0007.wav,saving <AP> cause when you never see the lights,saving cause when you never see the lights,Saving Cause when you never see the light,Saving Cause when you never see the light,1.6613984107971191,large-v2
EN-Tenor-1,glissando,technique,Glissando_Group,Stay,/content/drive/Othercomputers/Il mio laptop/Desktop/Music Information Retrieval/Project/atlas/English_raw/English/EN-Tenor-1/Glissando/Stay/Glissando_Group/0006.wav,oh cause i need this hole gone <AP> funny all the broken ones but i'm the only one who needed <AP>,oh cause i need this hole gone funny all the broken ones but im the only one who needed,"Ooooooh, cause I need this hole gone Funny you're the broken one but I'm the only one who need it","Ooooooh, cause I need this hole gone Funny you're the broken one but I'm the only one who need it",34.66256380081177,large-v2
EN-Tenor-1,glissando,technique,Glissando_Group,Stay,/content/drive/Othercomputers/Il mio laptop/Desktop/Music Information Retrieval/Project/atlas/English_raw/English/EN-Tenor-1/Glissando/Stay/Glissando_Group/0002.wav,he said if you dare come a little closer <AP>,he said if you dare come a little closer,He said if you dare come a little closer,He said if you dare come a little closer,1.5410492420196533,large-v2
EN-Tenor-1,glissando,technique,Glissando_Group,Stay,/content/drive/Othercomputers/Il mio laptop/Desktop/Music Information Retrieval/Project/atlas/English_raw/English/EN-Tenor-1/Glissando/Stay/Glissando_Group/0003.wav,round and around and around and around we go <AP>,round and around and around and around we go,Round and around and around and around we go,Round and around and around and around we go,1.6728646755218506,large-v2
EN-Tenor-1,glissando,technique,Glissando_Group,Stay,/content/drive/Othercomputers/Il mio laptop/Desktop/Music Information Retrieval/Project/atlas/English_raw/English/EN-Tenor-1/Glissando/Stay/Glissando_Group/0001.wav,i threw my hands in the air said show me something <AP>,i threw my hands in the air said show me something,"I throw my hand in the air, so show me something","I throw my hand in the air, so show me something",2.424733877182007,large-v2
EN-Tenor-1,glissando,technique,Glissando_Group,Stay,/content/drive/Othercomputers/Il mio laptop/Desktop/Music Information Retrieval/Project/atlas/English_raw/English/EN-Tenor-1/Glissando/Stay/Glissando_Group/0000.wav,all along it was a fever <AP> a cold sweat hot headed believers <AP>,all along it was a fever a cold sweat hot headed believers,All along it was a fever A cold sweet hot-headed believer,All along it was a fever A cold sweet hot-headed believer,1.8618214130401611,large-v2
EN-Tenor-1,glissando,technique,Glissando_Group,Stay,/content/drive/Othercomputers/Il mio laptop/Desktop/Music Information Retrieval/Project/atlas/English_raw/English/EN-Tenor-1/Glissando/Stay/Glissando_Group/0008.wav,it's hard to know which one of us is <AP> caving <AP>,its hard to know which one of us is caving,It's hard to know which one of us is Cave-ee-ee-ee-ee-ee-ee-een,It's hard to know which one of us is Cave-ee-ee-ee-ee-ee-ee-een,2.490738868713379,large-v2
EN-Tenor-1,glissando,technique,Glissando_Group,Stay,/content/drive/Othercomputers/Il mio laptop/Desktop/Music Information Retrieval/Project/atlas/English_raw/English/EN-Tenor-1/Glissando/Stay/Glissando_Group/0009.wav,not really sure how to feel about it something in the way you move <AP>,not really sure how to feel about it something in the way you move,Not really sure how to feel about it Something in the way you move,Not really sure how to feel about it Something in the way you move,1.9827628135681152,large-v2
EN-Tenor-1,glissando,control,Control_Group,Stay,/content/drive/Othercomputers/Il mio laptop/Desktop/Music Information Retrieval/Project/atlas/English_raw/English/EN-Tenor-1/Glissando/Stay/Control_Group/0010.wav,makes me feel like i can't live without you <AP> it takes me all the way <AP>,makes me feel like i cant live without you it takes me all the way,Makes me feel like I can't live without you It takes me all the way,Makes me feel like I can't live without you It takes me all the way,2.0508692264556885,large-v2
EN-Tenor-1,glissando,control,Control_Group,Stay,/content/drive/Othercomputers/Il mio laptop/Desktop/Music Information Retrieval/Project/atlas/English_raw/English/EN-Tenor-1/Glissando/Stay/Control_Group/0004.wav,oh now tell me now tell me now tell me now you know,oh now tell me now tell me now tell me now you know,"Oh no, tell me no, tell me no, tell me no, you'll know.","Oh no, tell me no, tell me no, tell me no, you'll know.",2.0979347229003906,large-v2
EN-Tenor-1,glissando,control,Control_Group,Stay,/content/drive/Othercomputers/Il mio laptop/Desktop/Music Information Retrieval/Project/atlas/English_raw/English/EN-Tenor-1/Glissando/Stay/Control_Group/0005.wav,oh the reason i hold on <AP>,oh the reason i hold on,"Oh, the reed and I hold on","Oh, the reed and I hold on",1.4340558052062988,large-v2
EN-Tenor-1,glissando,control,Control_Group,Stay,/content/drive/Othercomputers/Il mio laptop/Desktop/Music Information Retrieval/Project/atlas/English_raw/English/EN-Tenor-1/Glissando/Stay/Control_Group/0011.wav,i want you to stay,i want you to stay,I want you to stay,I want you to stay,1.354377269744873,large-v2
EN-Tenor-1,glissando,control,Control_Group,Stay,/content/drive/Othercomputers/Il mio laptop/Desktop/Music Information Retrieval/Project/atlas/English_raw/English/EN-Tenor-1/Glissando/Stay/Control_Group/0007.wav,saving <AP> cause when you never see the lights <AP>,saving cause when you never see the lights,Save them Cause when you never see the light,Save them Cause when you never see the light,1.7137479782104492,large-v2
EN-Tenor-1,glissando,control,Control_Group,Stay,/content/drive/Othercomputers/Il mio laptop/Desktop/Music Information Retrieval/Project/atlas/English_raw/English/EN-Tenor-1/Glissando/Stay/Control_Group/0006.wav,oh cause i need this hole gone funny all the broken ones but i'm the only one who needed <AP>,oh cause i need this hole gone funny all the broken ones but im the only one who needed,"Ooh, Cause I need this all gone Funny how the broken one ball I'm the only one who needed","Ooh, Cause I need this all gone Funny how the broken one ball I'm the only one who needed",33.70938682556152,large-v2
EN-Tenor-1,glissando,control,Control_Group,Stay,/content/drive/Othercomputers/Il mio laptop/Desktop/Music Information Retrieval/Project/atlas/English_raw/English/EN-Tenor-1/Glissando/Stay/Control_Group/0002.wav,he said if you dare come a little closer <AP>,he said if you dare come a little closer,He said if you dare come a little closer,He said if you dare come a little closer,1.6093454360961914,large-v2
EN-Tenor-1,glissando,control,Control_Group,Stay,/content/drive/Othercomputers/Il mio laptop/Desktop/Music Information Retrieval/Project/atlas/English_raw/English/EN-Tenor-1/Glissando/Stay/Control_Group/0003.wav,round and around and around and around we go <AP>,round and around and around and around we go,"Rollin', rollin', rollin', roll we go","Rollin', rollin', rollin', roll we go",1.8293383121490479,large-v2
EN-Tenor-1,glissando,control,Control_Group,Stay,/content/drive/Othercomputers/Il mio laptop/Desktop/Music Information Retrieval/Project/atlas/English_raw/English/EN-Tenor-1/Glissando/Stay/Control_Group/0001.wav,i threw my hands in the air said show me something <AP>,i threw my hands in the air said show me something,"I throw my hand in the air, sir, show me something.","I throw my hand in the air, sir, show me something.",1.7873470783233643,large-v2
EN-Tenor-1,glissando,control,Control_Group,Stay,/content/drive/Othercomputers/Il mio laptop/Desktop/Music Information Retrieval/Project/atlas/English_raw/English/EN-Tenor-1/Glissando/Stay/Control_Group/0000.wav,all along it was a fever <AP> a cold sweat hot headed believers <AP>,all along it was a fever a cold sweat hot headed believers,Oh how long there was a fever That caused sweetheart Hattie Believer,Oh how long there was a fever That caused sweetheart Hattie Believer,2.098524332046509,large-v2
EN-Tenor-1,glissando,control,Control_Group,Stay,/content/drive/Othercomputers/Il mio laptop/Desktop/Music Information Retrieval/Project/atlas/English_raw/English/EN-Tenor-1/Glissando/Stay/Control_Group/0008.wav,it's hard to know which one of us is <AP> caving <AP>,its hard to know which one of us is caving,It's hard to know which one of us is Kevin,It's hard to know which one of us is Kevin,1.7741293907165527,large-v2
EN-Tenor-1,glissando,control,Control_Group,Stay,/content/drive/Othercomputers/Il mio laptop/Desktop/Music Information Retrieval/Project/atlas/English_raw/English/EN-Tenor-1/Glissando/Stay/Control_Group/0009.wav,not really sure how to feel about it something in the way you move <AP>,not really sure how to feel about it something in the way you move,Not really sure how to feel about it Something in the way you move,Not really sure how to feel about it Something in the way you move,1.9957330226898193,large-v2
EN-Tenor-1,glissando,technique,Glissando_Group,Long Live,/content/drive/Othercomputers/Il mio laptop/Desktop/Music Information Retrieval/Project/atlas/English_raw/English/EN-Tenor-1/Glissando/Long Live/Glissando_Group/0010.wav,hold on to spinning around confetti <AP>,hold on to spinning around confetti,have done,have done,4.244441270828247,large-v2
EN-Tenor-1,glissando,technique,Glissando_Group,Long Live,/content/drive/Othercomputers/Il mio laptop/Desktop/Music Information Retrieval/Project/atlas/English_raw/English/EN-Tenor-1/Glissando/Long Live/Glissando_Group/0004.wav,you held your head like a hero <AP> on a history book page <AP>,you held your head like a hero on a history book page,You held your head like a hero On a hit triple page,You held your head like a hero On a hit triple page,1.8449039459228516,large-v2
EN-Tenor-1,glissando,technique,Glissando_Group,Long Live,/content/drive/Othercomputers/Il mio laptop/Desktop/Music Information Retrieval/Project/atlas/English_raw/English/EN-Tenor-1/Glissando/Long Live/Glissando_Group/0005.wav,it was the end of a decade but the start of an age,it was the end of a decade but the start of an age,"It was the end of a decade, but the start of an age.","It was the end of a decade, but the start of an age.",1.8740639686584473,large-v2
EN-Tenor-1,glissando,technique,Glissando_Group,Long Live,/content/drive/Othercomputers/Il mio laptop/Desktop/Music Information Retrieval/Project/atlas/English_raw/English/EN-Tenor-1/Glissando/Long Live/Glissando_Group/0011.wav,falls to the ground may these memories break our fall,falls to the ground may these memories break our fall,"Forced to now grow, may these memories break, oh fall","Forced to now grow, may these memories break, oh fall",1.6178226470947266,large-v2
EN-Tenor-1,glissando,technique,Glissando_Group,Long Live,/content/drive/Othercomputers/Il mio laptop/Desktop/Music Information Retrieval/Project/atlas/English_raw/English/EN-Tenor-1/Glissando/Long Live/Glissando_Group/0007.wav,i was screaming long live all the magic we made <AP> and bring on all the pretenders i'm not afraid <AP>,i was screaming long live all the magic we made and bring on all the pretenders im not afraid,I was screaming lonely for the magic we made And bring out all the pretenders I'm not afraid,I was screaming lonely for the magic we made And bring out all the pretenders I'm not afraid,2.1630918979644775,large-v2
EN-Tenor-1,glissando,technique,Glissando_Group,Long Live,/content/drive/Othercomputers/Il mio laptop/Desktop/Music Information Retrieval/Project/atlas/English_raw/English/EN-Tenor-1/Glissando/Long Live/Glissando_Group/0006.wav,long live the walls we crashed through <AP> all the kingdom lights shined just for me and you <AP>,long live the walls we crashed through all the kingdom lights shined just for me and you,Only the ones who cries through All the kingdoms light and shine just for me and you,Only the ones who cries through All the kingdoms light and shine just for me and you,1.9987225532531738,large-v2
EN-Tenor-1,glissando,technique,Glissando_Group,Long Live,/content/drive/Othercomputers/Il mio laptop/Desktop/Music Information Retrieval/Project/atlas/English_raw/English/EN-Tenor-1/Glissando/Long Live/Glissando_Group/0002.wav,we were the kings and the queens <AP> and they read off our names <AP>,we were the kings and the queens and they read off our names,We were the kings and the queens And the reds of our names,We were the kings and the queens And the reds of our names,1.930572509765625,large-v2
EN-Tenor-1,glissando,technique,Glissando_Group,Long Live,/content/drive/Othercomputers/Il mio laptop/Desktop/Music Information Retrieval/Project/atlas/English_raw/English/EN-Tenor-1/Glissando/Long Live/Glissando_Group/0003.wav,the night you danced like you knew our lives would never be the same,the night you danced like you knew our lives would never be the same,Nanaya dance like you knew our lives would never be the same,Nanaya dance like you knew our lives would never be the same,2.6194679737091064,large-v2
EN-Tenor-1,glissando,technique,Glissando_Group,Long Live,/content/drive/Othercomputers/Il mio laptop/Desktop/Music Information Retrieval/Project/atlas/English_raw/English/EN-Tenor-1/Glissando/Long Live/Glissando_Group/0001.wav,the time we stood with our shaking hands the <AP> crowds in the stands went wild <AP>,the time we stood with our shaking hands the crowds in the stands went wild,"The time was still with a shaking hand, the crowding sand went wild","The time was still with a shaking hand, the crowding sand went wild",1.9642081260681152,large-v2
EN-Tenor-1,glissando,technique,Glissando_Group,Long Live,/content/drive/Othercomputers/Il mio laptop/Desktop/Music Information Retrieval/Project/atlas/English_raw/English/EN-Tenor-1/Glissando/Long Live/Glissando_Group/0000.wav,i said remember this moment <AP> in the back of my mind <AP>,i said remember this moment in the back of my mind,I still remember this moment In the back of my mind,I still remember this moment In the back of my mind,1.8013434410095215,large-v2
EN-Tenor-1,glissando,technique,Glissando_Group,Long Live,/content/drive/Othercomputers/Il mio laptop/Desktop/Music Information Retrieval/Project/atlas/English_raw/English/EN-Tenor-1/Glissando/Long Live/Glissando_Group/0008.wav,long live all the mountains we moved <AP> i had the time of my life fighting dragons with you <AP>,long live all the mountains we moved i had the time of my life fighting dragons with you,Only for the mountains we move I had a time of our lives Fighting dragons with you,Only for the mountains we move I had a time of our lives Fighting dragons with you,2.360563278198242,large-v2
EN-Tenor-1,glissando,technique,Glissando_Group,Long Live,/content/drive/Othercomputers/Il mio laptop/Desktop/Music Information Retrieval/Project/atlas/English_raw/English/EN-Tenor-1/Glissando/Long Live/Glissando_Group/0009.wav,i was screaming long live <AP> that look on your face <AP> and bring on all the pretenders one day <AP>,i was screaming long live that look on your face and bring on all the pretenders one day,"I will scream and long live, I'll look on your face, and bring down the pretenders one day.","I will scream and long live, I'll look on your face, and bring down the pretenders one day.",2.0339338779449463,large-v2
EN-Tenor-1,glissando,control,Control_Group,Long Live,/content/drive/Othercomputers/Il mio laptop/Desktop/Music Information Retrieval/Project/atlas/English_raw/English/EN-Tenor-1/Glissando/Long Live/Control_Group/0010.wav,hold on to spinning around confetti <AP>,hold on to spinning around confetti,Hold on to spinning around confetti,Hold on to spinning around confetti,1.4648315906524658,large-v2
EN-Tenor-1,glissando,control,Control_Group,Long Live,/content/drive/Othercomputers/Il mio laptop/Desktop/Music Information Retrieval/Project/atlas/English_raw/English/EN-Tenor-1/Glissando/Long Live/Control_Group/0004.wav,you held your head like a hero <AP> on a history book page <AP>,you held your head like a hero on a history book page,You have your hair like a hero On a history book page,You have your hair like a hero On a history book page,1.5827691555023193,large-v2
EN-Tenor-1,glissando,control,Control_Group,Long Live,/content/drive/Othercomputers/Il mio laptop/Desktop/Music Information Retrieval/Project/atlas/English_raw/English/EN-Tenor-1/Glissando/Long Live/Control_Group/0005.wav,it was the end of a decade <AP> but the start of an age,it was the end of a decade but the start of an age,"It was the end of a decade, but a sort of age.","It was the end of a decade, but a sort of age.",1.5669949054718018,large-v2
EN-Tenor-1,glissando,control,Control_Group,Long Live,/content/drive/Othercomputers/Il mio laptop/Desktop/Music Information Retrieval/Project/atlas/English_raw/English/EN-Tenor-1/Glissando/Long Live/Control_Group/0011.wav,falls to the ground may these memories break our fall,falls to the ground may these memories break our fall,For Santa Claus made his memories bright of all,For Santa Claus made his memories bright of all,1.541755199432373,large-v2
EN-Tenor-1,glissando,control,Control_Group,Long Live,/content/drive/Othercomputers/Il mio laptop/Desktop/Music Information Retrieval/Project/atlas/English_raw/English/EN-Tenor-1/Glissando/Long Live/Control_Group/0007.wav,i was screaming long live all the magic we made <AP> and bring on all the pretenders i'm not afraid <AP>,i was screaming long live all the magic we made and bring on all the pretenders im not afraid,"I was dreaming lonely of the magic we made And bring all the pretenders, so not afraid","I was dreaming lonely of the magic we made And bring all the pretenders, so not afraid",1.9777114391326904,large-v2
EN-Tenor-1,glissando,control,Control_Group,Long Live,/content/drive/Othercomputers/Il mio laptop/Desktop/Music Information Retrieval/Project/atlas/English_raw/English/EN-Tenor-1/Glissando/Long Live/Control_Group/0006.wav,long live the walls we crashed through all the kingdom lights shined just for me and you <AP>,long live the walls we crashed through all the kingdom lights shined just for me and you,Lonely the words will crash through All the kindled lights shine just for me and you,Lonely the words will crash through All the kindled lights shine just for me and you,1.824692726135254,large-v2
EN-Tenor-1,glissando,control,Control_Group,Long Live,/content/drive/Othercomputers/Il mio laptop/Desktop/Music Information Retrieval/Project/atlas/English_raw/English/EN-Tenor-1/Glissando/Long Live/Control_Group/0002.wav,we were the kings and the queens <AP> and they read off our names <AP>,we were the kings and the queens and they read off our names,We were the kings and the queens And they read of our names,We were the kings and the queens And they read of our names,1.866744041442871,large-v2
EN-Tenor-1,glissando,control,Control_Group,Long Live,/content/drive/Othercomputers/Il mio laptop/Desktop/Music Information Retrieval/Project/atlas/English_raw/English/EN-Tenor-1/Glissando/Long Live/Control_Group/0003.wav,the night you danced like you knew our lives would never be the same <AP>,the night you danced like you knew our lives would never be the same,The night you danced like you knew our lives would never be the same,The night you danced like you knew our lives would never be the same,1.593170166015625,large-v2
EN-Tenor-1,glissando,control,Control_Group,Long Live,/content/drive/Othercomputers/Il mio laptop/Desktop/Music Information Retrieval/Project/atlas/English_raw/English/EN-Tenor-1/Glissando/Long Live/Control_Group/0001.wav,the time we stood with our shaking hands the crowds in the stands went wild <AP>,the time we stood with our shaking hands the crowds in the stands went wild,"The time is due with a shaking hand, the crowds in stands went wild.","The time is due with a shaking hand, the crowds in stands went wild.",1.942772388458252,large-v2
EN-Tenor-1,glissando,control,Control_Group,Long Live,/content/drive/Othercomputers/Il mio laptop/Desktop/Music Information Retrieval/Project/atlas/English_raw/English/EN-Tenor-1/Glissando/Long Live/Control_Group/0000.wav,i said remember this moment in the back of my mind <AP>,i said remember this moment in the back of my mind,I said remember this moment in the back of my mind,I said remember this moment in the back of my mind,1.6693840026855469,large-v2
EN-Tenor-1,glissando,control,Control_Group,Long Live,/content/drive/Othercomputers/Il mio laptop/Desktop/Music Information Retrieval/Project/atlas/English_raw/English/EN-Tenor-1/Glissando/Long Live/Control_Group/0008.wav,long live all the mountains we moved <AP> i had the time of my life fighting dragons with you <AP>,long live all the mountains we moved i had the time of my life fighting dragons with you,Lonely for the mountains we move I had a time of our life Fighting dragons with you,Lonely for the mountains we move I had a time of our life Fighting dragons with you,1.8974075317382812,large-v2
EN-Tenor-1,glissando,control,Control_Group,Long Live,/content/drive/Othercomputers/Il mio laptop/Desktop/Music Information Retrieval/Project/atlas/English_raw/English/EN-Tenor-1/Glissando/Long Live/Control_Group/0009.wav,i was screaming long live that look on your face <AP> and bring on all the pretenders one day <AP>,i was screaming long live that look on your face and bring on all the pretenders one day,"I was screaming lonely, that look on your face And bring out all the pretenders, someday","I was screaming lonely, that look on your face And bring out all the pretenders, someday",2.2769551277160645,large-v2
