f0_mean_hz,f0_std_hz,f0_range_st,f0_mean_st,voiced_ratio,vibrato_index,clean_name,singer_id,technique,group,wav_path,tg_path
353.0156427584194,46.74547479601885,13.564720003466737,-3.982061230114234,0.8623188405797102,5.321373082880801,EN-Tenor-1__glissando__technique__0005,EN-Tenor-1,glissando,technique,/content/atlas/English_raw/English/EN-Tenor-1/Glissando/All I Ask/Glissando_Group/0005.wav,/content/atlas/English_raw/English/EN-Tenor-1/Glissando/All I Ask/Glissando_Group/0005.TextGrid
446.53175950024905,45.04499361591459,6.436411266006009,0.16213162026101327,0.5825771324863884,6.814788564565249,EN-Alto-1__mixed_voice__technique__0019,EN-Alto-1,mixed_voice,technique,/content/atlas/English_raw/English/EN-Alto-1/Mixed_Voice_and_Falsetto/let it go/Mixed_Voice_Group/0019.wav,/content/atlas/English_raw/English/EN-Alto-1/Mixed_Voice_and_Falsetto/let it go/Mixed_Voice_Group/0019.TextGrid
481.42252589387715,58.43972740312275,48.85797257515845,1.3779351859818674,0.7076502732240437,8.379624501440428,EN-Alto-2__mixed_voice__technique__0006,EN-Alto-2,mixed_voice,technique,/content/atlas/English_raw/English/EN-Alto-2/Mixed_Voice_and_Falsetto/Hello/Falsetto_Group/0006.wav,/content/atlas/English_raw/English/EN-Alto-2/Mixed_Voice_and_Falsetto/Hello/Falsetto_Group/0006.TextGrid
259.7801174523867,47.579478677663985,39.57019958950446,-9.554797250429658,0.6555671175858481,8.101099916226381,EN-Alto-2__mixed_voice__technique__0003,EN-Alto-2,mixed_voice,technique,/content/atlas/English_raw/English/EN-Alto-2/Mixed_Voice_and_Falsetto/Someone Like You/Falsetto_Group/0003.wav,/content/atlas/English_raw/English/EN-Alto-2/Mixed_Voice_and_Falsetto/Someone Like You/Falsetto_Group/0003.TextGrid
350.3587797216522,47.85620696682527,7.964505365751789,-4.115344197663993,0.7833333333333333,7.666703842340316,EN-Tenor-1__glissando__technique__0002,EN-Tenor-1,glissando,technique,/content/atlas/English_raw/English/EN-Tenor-1/Glissando/Enchanted/Glissando_Group/0002.wav,/content/atlas/English_raw/English/EN-Tenor-1/Glissando/Enchanted/Glissando_Group/0002.TextGrid
258.97344399850397,26.021521304861515,10.247410833255858,-9.270391612299196,0.6442307692307693,8.22826072466303,EN-Alto-2__vibrato__technique__0000,EN-Alto-2,vibrato,technique,/content/atlas/English_raw/English/EN-Alto-2/Vibrato/My Love/Vibrato_Group/0000.wav,/content/atlas/English_raw/English/EN-Alto-2/Vibrato/My Love/Vibrato_Group/0000.TextGrid
242.42797943742974,33.47526936218096,10.081591779632472,-10.476013689615813,0.854381443298969,4.60974373246661,EN-Tenor-1__mixed_voice__technique__0000,EN-Tenor-1,mixed_voice,technique,/content/atlas/English_raw/English/EN-Tenor-1/Mixed_Voice_and_Falsetto/Shallow/Falsetto_Group/0000.wav,/content/atlas/English_raw/English/EN-Tenor-1/Mixed_Voice_and_Falsetto/Shallow/Falsetto_Group/0000.TextGrid
356.95139578301894,46.24624551723998,11.767948262601356,-3.774662355262023,0.8792172739541161,11.00248926458737,EN-Tenor-1__vibrato__technique__0004,EN-Tenor-1,vibrato,technique,/content/atlas/English_raw/English/EN-Tenor-1/Vibrato/Always Remember Us This Way/Vibrato_Group/0004.wav,/content/atlas/English_raw/English/EN-Tenor-1/Vibrato/Always Remember Us This Way/Vibrato_Group/0004.TextGrid
308.4511800844248,26.20765973585444,6.007258212683237,-6.217185111198271,0.756385068762279,6.539166947015146,EN-Alto-2__mixed_voice__technique__0002,EN-Alto-2,mixed_voice,technique,/content/atlas/English_raw/English/EN-Alto-2/Mixed_Voice_and_Falsetto/Easy On Me/Mixed_Voice_Group/0002.wav,/content/atlas/English_raw/English/EN-Alto-2/Mixed_Voice_and_Falsetto/Easy On Me/Mixed_Voice_Group/0002.TextGrid
400.68259483804695,65.18072280385712,56.046337685589265,-2.005374856176153,0.7778981581798483,9.795656783021894,EN-Alto-2__mixed_voice__technique__0006,EN-Alto-2,mixed_voice,technique,/content/atlas/English_raw/English/EN-Alto-2/Mixed_Voice_and_Falsetto/Easy On Me/Mixed_Voice_Group/0006.wav,/content/atlas/English_raw/English/EN-Alto-2/Mixed_Voice_and_Falsetto/Easy On Me/Mixed_Voice_Group/0006.TextGrid
361.24358642459373,69.00048925374334,18.81072519712239,-3.7619744533468364,0.8258845437616388,9.435043503434812,EN-Tenor-1__glissando__technique__0009,EN-Tenor-1,glissando,technique,/content/atlas/English_raw/English/EN-Tenor-1/Glissando/Long Live/Glissando_Group/0009.wav,/content/atlas/English_raw/English/EN-Tenor-1/Glissando/Long Live/Glissando_Group/0009.TextGrid
404.6966544799773,64.89001682441503,11.260741937032014,-1.6648332624566093,0.8273224043715847,14.501852674994035,EN-Tenor-1__pharyngeal__technique__0010,EN-Tenor-1,pharyngeal,technique,/content/atlas/English_raw/English/EN-Tenor-1/Pharyngeal/What Was I Made For∩╝ƒ/Pharyngeal_Group/0010.wav,/content/atlas/English_raw/English/EN-Tenor-1/Pharyngeal/What Was I Made For∩╝ƒ/Pharyngeal_Group/0010.TextGrid
284.3300793154547,35.92990844446377,10.41400765485027,-7.693845624124422,0.8570465273095077,7.0912742047804,EN-Tenor-1__glissando__technique__0006,EN-Tenor-1,glissando,technique,/content/atlas/English_raw/English/EN-Tenor-1/Glissando/Shallow/Glissando_Group/0006.wav,/content/atlas/English_raw/English/EN-Tenor-1/Glissando/Shallow/Glissando_Group/0006.TextGrid
245.93757673564716,31.48427801268746,9.623037517216247,-10.216718532359549,0.8779697624190065,5.95759291622179,EN-Tenor-1__mixed_voice__technique__0013,EN-Tenor-1,mixed_voice,technique,/content/atlas/English_raw/English/EN-Tenor-1/Mixed_Voice_and_Falsetto/Love on the Brain/Mixed_Voice_Group/0013.wav,/content/atlas/English_raw/English/EN-Tenor-1/Mixed_Voice_and_Falsetto/Love on the Brain/Mixed_Voice_Group/0013.TextGrid
424.4991660982463,89.67023526419862,49.57684148888321,-1.0977886470369136,0.7687861271676301,11.117466486412257,EN-Alto-2__mixed_voice__technique__0001,EN-Alto-2,mixed_voice,technique,/content/atlas/English_raw/English/EN-Alto-2/Mixed_Voice_and_Falsetto/Hey Jude/Falsetto_Group/0001.wav,/content/atlas/English_raw/English/EN-Alto-2/Mixed_Voice_and_Falsetto/Hey Jude/Falsetto_Group/0001.TextGrid
367.2761601524354,52.53794044900501,45.88214044167592,-3.392951843462443,0.7689625108979947,11.800501088017715,EN-Alto-2__mixed_voice__technique__0004,EN-Alto-2,mixed_voice,technique,/content/atlas/English_raw/English/EN-Alto-2/Mixed_Voice_and_Falsetto/Someone You Loved/Mixed_Voice_Group/0004.wav,/content/atlas/English_raw/English/EN-Alto-2/Mixed_Voice_and_Falsetto/Someone You Loved/Mixed_Voice_Group/0004.TextGrid
365.03516589794583,66.53429039710869,13.794130908526293,-3.5559279374698125,0.8306828811973808,9.45575993550546,EN-Tenor-1__pharyngeal__technique__0009,EN-Tenor-1,pharyngeal,technique,/content/atlas/English_raw/English/EN-Tenor-1/Pharyngeal/Long Live/Pharyngeal_Group/0009.wav,/content/atlas/English_raw/English/EN-Tenor-1/Pharyngeal/Long Live/Pharyngeal_Group/0009.TextGrid
236.2364923246356,22.630245612600394,9.669800190559748,-10.844749620842748,0.7689530685920578,7.847005597309706,EN-Tenor-1__mixed_voice__technique__0000,EN-Tenor-1,mixed_voice,technique,/content/atlas/English_raw/English/EN-Tenor-1/Mixed_Voice_and_Falsetto/Dark Paradise/Mixed_Voice_Group/0000.wav,/content/atlas/English_raw/English/EN-Tenor-1/Mixed_Voice_and_Falsetto/Dark Paradise/Mixed_Voice_Group/0000.TextGrid
364.337665992598,40.93902822188496,9.310367679309167,-3.377836401870938,0.8701825557809331,8.306115990400027,EN-Tenor-1__breathy__technique__0011,EN-Tenor-1,breathy,technique,/content/atlas/English_raw/English/EN-Tenor-1/Breathy/Shallow/Breathy_Group/0011.wav,/content/atlas/English_raw/English/EN-Tenor-1/Breathy/Shallow/Breathy_Group/0011.TextGrid
390.60353012178604,56.06590314110509,10.388201827428343,-2.246900698211711,0.8169014084507042,14.433427428224666,EN-Tenor-1__glissando__technique__0007,EN-Tenor-1,glissando,technique,/content/atlas/English_raw/English/EN-Tenor-1/Glissando/Enchanted/Glissando_Group/0007.wav,/content/atlas/English_raw/English/EN-Tenor-1/Glissando/Enchanted/Glissando_Group/0007.TextGrid
321.83232065152913,63.963427256009055,12.673208033372184,-5.778335531097438,0.8753993610223643,7.596331118933871,EN-Tenor-1__vibrato__technique__0009,EN-Tenor-1,vibrato,technique,/content/atlas/English_raw/English/EN-Tenor-1/Vibrato/Always Remember Us This Way/Vibrato_Group/0009.wav,/content/atlas/English_raw/English/EN-Tenor-1/Vibrato/Always Remember Us This Way/Vibrato_Group/0009.TextGrid
400.0634229658471,68.52279318325236,11.24252756410657,-1.8933232101076223,0.7832167832167832,13.104257045072776,EN-Tenor-1__breathy__technique__0011,EN-Tenor-1,breathy,technique,/content/atlas/English_raw/English/EN-Tenor-1/Breathy/What Was I Made For∩╝ƒ/Breathy_Group/0011.wav,/content/atlas/English_raw/English/EN-Tenor-1/Breathy/What Was I Made For∩╝ƒ/Breathy_Group/0011.TextGrid
330.0765602141906,15.026314153617857,4.719350983290164,-4.995008434373107,0.8869257950530035,2.3414378315153757,EN-Tenor-1__breathy__technique__0003,EN-Tenor-1,breathy,technique,/content/atlas/English_raw/English/EN-Tenor-1/Breathy/What Was I Made For∩╝ƒ/Breathy_Group/0003.wav,/content/atlas/English_raw/English/EN-Tenor-1/Breathy/What Was I Made For∩╝ƒ/Breathy_Group/0003.TextGrid
268.22839827814875,57.448696865615794,13.391652248036872,-8.937106231213262,0.6789976133651552,11.137139086923062,EN-Alto-2__breathy__technique__0001,EN-Alto-2,breathy,technique,/content/atlas/English_raw/English/EN-Alto-2/Breathy/Dream It Possible/Breathy_Group/0001.wav,/content/atlas/English_raw/English/EN-Alto-2/Breathy/Dream It Possible/Breathy_Group/0001.TextGrid
387.87589218681745,53.61229742384441,13.061349802300585,-2.3529786938427435,0.6881648936170213,13.189476372577362,EN-Tenor-1__mixed_voice__technique__0005,EN-Tenor-1,mixed_voice,technique,/content/atlas/English_raw/English/EN-Tenor-1/Mixed_Voice_and_Falsetto/Blank Space/Falsetto_Group/0005.wav,/content/atlas/English_raw/English/EN-Tenor-1/Mixed_Voice_and_Falsetto/Blank Space/Falsetto_Group/0005.TextGrid
236.49346221106035,24.00213439646487,12.473934075455483,-10.828267855232077,0.7228426395939086,4.418227883840551,EN-Alto-2__mixed_voice__technique__0002,EN-Alto-2,mixed_voice,technique,/content/atlas/English_raw/English/EN-Alto-2/Mixed_Voice_and_Falsetto/City Of Stars/Mixed_Voice_Group/0002.wav,/content/atlas/English_raw/English/EN-Alto-2/Mixed_Voice_and_Falsetto/City Of Stars/Mixed_Voice_Group/0002.TextGrid
364.59308649488435,61.939526157309146,14.156508405543477,-3.5291466497306088,0.8815406976744186,8.728962579728249,EN-Tenor-1__vibrato__technique__0009,EN-Tenor-1,vibrato,technique,/content/atlas/English_raw/English/EN-Tenor-1/Vibrato/Long Live/Vibrato_Group/0009.wav,/content/atlas/English_raw/English/EN-Tenor-1/Vibrato/Long Live/Vibrato_Group/0009.TextGrid
301.1325089805972,75.78815464126708,13.568765886930734,-7.147760712019399,0.865415986949429,7.559245300683563,EN-Tenor-1__pharyngeal__technique__0002,EN-Tenor-1,pharyngeal,technique,/content/atlas/English_raw/English/EN-Tenor-1/Pharyngeal/Someone Like You/Pharyngeal_Group/0002.wav,/content/atlas/English_raw/English/EN-Tenor-1/Pharyngeal/Someone Like You/Pharyngeal_Group/0002.TextGrid
265.8301694124218,37.396823926894946,9.83377053326827,-8.89587297364559,0.7924791086350975,7.4647045582061216,EN-Alto-2__vibrato__technique__0001,EN-Alto-2,vibrato,technique,/content/atlas/English_raw/English/EN-Alto-2/Vibrato/Someone Like You/Vibrato_Group/0001.wav,/content/atlas/English_raw/English/EN-Alto-2/Vibrato/Someone Like You/Vibrato_Group/0001.TextGrid
324.1335361890748,40.86843186986814,10.496942674694107,-5.424858499239358,0.6627335299901671,6.475928885182465,EN-Alto-2__breathy__technique__0001,EN-Alto-2,breathy,technique,/content/atlas/English_raw/English/EN-Alto-2/Breathy/Easy On Me/Breathy_Group/0001.wav,/content/atlas/English_raw/English/EN-Alto-2/Breathy/Easy On Me/Breathy_Group/0001.TextGrid
390.189425421654,58.7948157523874,8.318545118264943,-2.265762068535039,0.9106881405563689,10.85592137105084,EN-Tenor-1__pharyngeal__technique__0001,EN-Tenor-1,pharyngeal,technique,/content/atlas/English_raw/English/EN-Tenor-1/Pharyngeal/What Was I Made For∩╝ƒ/Pharyngeal_Group/0001.wav,/content/atlas/English_raw/English/EN-Tenor-1/Pharyngeal/What Was I Made For∩╝ƒ/Pharyngeal_Group/0001.TextGrid
323.6504101794924,17.51904137898839,4.203099449503815,-5.341728120884549,0.7695716395864106,5.831085737889005,EN-Alto-2__mixed_voice__technique__0002,EN-Alto-2,mixed_voice,technique,/content/atlas/English_raw/English/EN-Alto-2/Mixed_Voice_and_Falsetto/God is A Girl/Mixed_Voice_Group/0002.wav,/content/atlas/English_raw/English/EN-Alto-2/Mixed_Voice_and_Falsetto/God is A Girl/Mixed_Voice_Group/0002.TextGrid
284.78660914979423,39.95075809443565,8.652727405053895,-7.717068809635431,0.8322211630123928,6.9209673873704896,EN-Tenor-1__vibrato__technique__0008,EN-Tenor-1,vibrato,technique,/content/atlas/English_raw/English/EN-Tenor-1/Vibrato/Stay/Vibrato_Group/0008.wav,/content/atlas/English_raw/English/EN-Tenor-1/Vibrato/Stay/Vibrato_Group/0008.TextGrid
369.44664191083444,68.08971477594473,17.46300488571273,-3.3208537155648643,0.8782435129740519,15.666587487402747,EN-Tenor-1__vibrato__technique__0007,EN-Tenor-1,vibrato,technique,/content/atlas/English_raw/English/EN-Tenor-1/Vibrato/I Knew You Were Trouble/Vibrato_Group/0007.wav,/content/atlas/English_raw/English/EN-Tenor-1/Vibrato/I Knew You Were Trouble/Vibrato_Group/0007.TextGrid
263.0909254334496,57.810986026375154,41.12934438925136,-9.698673172418916,0.4827175208581645,12.885628774800153,EN-Alto-2__mixed_voice__technique__0000,EN-Alto-2,mixed_voice,technique,/content/atlas/English_raw/English/EN-Alto-2/Mixed_Voice_and_Falsetto/Cry on My Shoulder/Mixed_Voice_Group/0000.wav,/content/atlas/English_raw/English/EN-Alto-2/Mixed_Voice_and_Falsetto/Cry on My Shoulder/Mixed_Voice_Group/0000.TextGrid
235.47633138309277,18.218897811684528,3.813647484763486,-10.876552413992808,0.5870307167235495,9.54794648064081,EN-Alto-1__breathy__technique__0000,EN-Alto-1,breathy,technique,/content/atlas/English_raw/English/EN-Alto-1/Breathy/who says/Breathy_Group/0000.wav,/content/atlas/English_raw/English/EN-Alto-1/Breathy/who says/Breathy_Group/0000.TextGrid
261.4720264775853,49.98163216318247,28.555516010662874,-9.555601417361046,0.7978075517661388,12.138361900273992,EN-Alto-2__mixed_voice__technique__0005,EN-Alto-2,mixed_voice,technique,/content/atlas/English_raw/English/EN-Alto-2/Mixed_Voice_and_Falsetto/Someone Like You/Falsetto_Group/0005.wav,/content/atlas/English_raw/English/EN-Alto-2/Mixed_Voice_and_Falsetto/Someone Like You/Falsetto_Group/0005.TextGrid
180.30314873936567,27.910020288108896,14.577782496382557,-15.668240648756989,0.8196022727272727,6.088392373967927,EN-Tenor-1__pharyngeal__technique__0001,EN-Tenor-1,pharyngeal,technique,/content/atlas/English_raw/English/EN-Tenor-1/Pharyngeal/All I Ask/Pharyngeal_Group/0001.wav,/content/atlas/English_raw/English/EN-Tenor-1/Pharyngeal/All I Ask/Pharyngeal_Group/0001.TextGrid
253.97413905636333,22.805661144201295,9.090337499849177,-9.588185259614615,0.7397107897664071,5.5235146130517325,EN-Alto-1__breathy__technique__0001,EN-Alto-1,breathy,technique,/content/atlas/English_raw/English/EN-Alto-1/Breathy/sleepyhead/Breathy_Group/0001.wav,/content/atlas/English_raw/English/EN-Alto-1/Breathy/sleepyhead/Breathy_Group/0001.TextGrid
300.8405112593644,36.64289965831206,9.152522448710497,-6.704003688666917,0.8567870485678705,13.79753553605824,EN-Tenor-1__pharyngeal__technique__0002,EN-Tenor-1,pharyngeal,technique,/content/atlas/English_raw/English/EN-Tenor-1/Pharyngeal/You Belong With Me/Pharyngeal_Group/0002.wav,/content/atlas/English_raw/English/EN-Tenor-1/Pharyngeal/You Belong With Me/Pharyngeal_Group/0002.TextGrid
376.0116130899006,54.568078496653314,10.993441206284988,-2.9020647195951748,0.8045774647887324,11.207213459024523,EN-Alto-1__pharyngeal__technique__0011,EN-Alto-1,pharyngeal,technique,/content/atlas/English_raw/English/EN-Alto-1/Pharyngeal/beauty and the beast/Pharyngeal_Group/0011.wav,/content/atlas/English_raw/English/EN-Alto-1/Pharyngeal/beauty and the beast/Pharyngeal_Group/0011.TextGrid
240.60345958955136,35.98600126332266,10.883779657275845,-10.659007504648038,0.806829268292683,11.057490516583947,EN-Tenor-1__mixed_voice__technique__0007,EN-Tenor-1,mixed_voice,technique,/content/atlas/English_raw/English/EN-Tenor-1/Mixed_Voice_and_Falsetto/Diamonds/Mixed_Voice_Group/0007.wav,/content/atlas/English_raw/English/EN-Tenor-1/Mixed_Voice_and_Falsetto/Diamonds/Mixed_Voice_Group/0007.TextGrid
240.92037435035155,37.24777308220477,10.216398938126618,-10.650007562638612,0.5458515283842795,7.961210975232336,EN-Alto-1__breathy__technique__0000,EN-Alto-1,breathy,technique,/content/atlas/English_raw/English/EN-Alto-1/Breathy/let it go/Breathy_Group/0000.wav,/content/atlas/English_raw/English/EN-Alto-1/Breathy/let it go/Breathy_Group/0000.TextGrid
350.79370185915445,48.176406654388465,10.078613707046411,-4.063981383509253,0.8556593977154725,4.93934198895103,EN-Tenor-1__breathy__technique__0005,EN-Tenor-1,breathy,technique,/content/atlas/English_raw/English/EN-Tenor-1/Breathy/What Was I Made For∩╝ƒ/Breathy_Group/0005.wav,/content/atlas/English_raw/English/EN-Tenor-1/Breathy/What Was I Made For∩╝ƒ/Breathy_Group/0005.TextGrid
265.224122370006,43.305233922948496,14.79460252271712,-9.010307250434487,0.8356164383561644,5.674938442736104,EN-Tenor-1__breathy__technique__0010,EN-Tenor-1,breathy,technique,/content/atlas/English_raw/English/EN-Tenor-1/Breathy/Always Remember Us This Way/Breathy_Group/0010.wav,/content/atlas/English_raw/English/EN-Tenor-1/Breathy/Always Remember Us This Way/Breathy_Group/0010.TextGrid
305.59104000154383,35.19849099681987,8.382026663528368,-6.4230007788079435,0.6859605911330049,13.21829995071841,EN-Tenor-1__breathy__technique__0000,EN-Tenor-1,breathy,technique,/content/atlas/English_raw/English/EN-Tenor-1/Breathy/You Belong With Me/Breathy_Group/0000.wav,/content/atlas/English_raw/English/EN-Tenor-1/Breathy/You Belong With Me/Breathy_Group/0000.TextGrid
355.65899026399944,37.262334336745525,6.897748207271112,-3.776302931079462,0.8766066838046273,9.350857529653927,EN-Tenor-1__mixed_voice__technique__0004,EN-Tenor-1,mixed_voice,technique,/content/atlas/English_raw/English/EN-Tenor-1/Mixed_Voice_and_Falsetto/Love Story/Falsetto_Group/0004.wav,/content/atlas/English_raw/English/EN-Tenor-1/Mixed_Voice_and_Falsetto/Love Story/Falsetto_Group/0004.TextGrid
318.5163371829862,16.111692890828916,4.688237516451158,-5.616363125592845,0.9060509554140127,3.396510700961773,EN-Tenor-1__glissando__technique__0002,EN-Tenor-1,glissando,technique,/content/atlas/English_raw/English/EN-Tenor-1/Glissando/What Was I Made For∩╝ƒ/Glissando_Group/0002.wav,/content/atlas/English_raw/English/EN-Tenor-1/Glissando/What Was I Made For∩╝ƒ/Glissando_Group/0002.TextGrid
309.100506414381,51.7479988252327,14.50121372653311,-6.350606832193491,0.6755514705882353,11.223215233729709,EN-Tenor-1__breathy__technique__0001,EN-Tenor-1,breathy,technique,/content/atlas/English_raw/English/EN-Tenor-1/Breathy/Rolling in the Deep/Breathy_Group/0001.wav,/content/atlas/English_raw/English/EN-Tenor-1/Breathy/Rolling in the Deep/Breathy_Group/0001.TextGrid
331.53492403069674,87.53800103261219,15.32226148648766,-5.5247608381493745,0.8029490616621984,7.517593698552898,EN-Tenor-1__breathy__technique__0004,EN-Tenor-1,breathy,technique,/content/atlas/English_raw/English/EN-Tenor-1/Breathy/Stay/Breathy_Group/0004.wav,/content/atlas/English_raw/English/EN-Tenor-1/Breathy/Stay/Breathy_Group/0004.TextGrid
331.27711107547196,39.392334623404714,9.823340109235104,-5.022171122007721,0.9270833333333334,6.38380748105545,EN-Alto-1__pharyngeal__technique__0003,EN-Alto-1,pharyngeal,technique,/content/atlas/English_raw/English/EN-Alto-1/Pharyngeal/love stroy/Pharyngeal_Group/0003.wav,/content/atlas/English_raw/English/EN-Alto-1/Pharyngeal/love stroy/Pharyngeal_Group/0003.TextGrid
261.29500228710833,34.81527639164546,9.59163701680859,-9.166797271410434,0.7441253263707572,9.807453750006294,EN-Tenor-1__mixed_voice__technique__0005,EN-Tenor-1,mixed_voice,technique,/content/atlas/English_raw/English/EN-Tenor-1/Mixed_Voice_and_Falsetto/Back to December/Falsetto_Group/0005.wav,/content/atlas/English_raw/English/EN-Tenor-1/Mixed_Voice_and_Falsetto/Back to December/Falsetto_Group/0005.TextGrid
341.80731199994017,68.34807247482865,12.36103961445013,-4.710044788848856,0.7921760391198044,7.767288658767345,EN-Alto-1__breathy__technique__0008,EN-Alto-1,breathy,technique,/content/atlas/English_raw/English/EN-Alto-1/Breathy/all is found/Breathy_Group/0008.wav,/content/atlas/English_raw/English/EN-Alto-1/Breathy/all is found/Breathy_Group/0008.TextGrid
269.89553797746373,36.260692940976355,11.316574660266278,-8.624301991879534,0.8106995884773662,10.357240157320398,EN-Tenor-1__mixed_voice__technique__0005,EN-Tenor-1,mixed_voice,technique,/content/atlas/English_raw/English/EN-Tenor-1/Mixed_Voice_and_Falsetto/Call Out My Name/Mixed_Voice_Group/0005.wav,/content/atlas/English_raw/English/EN-Tenor-1/Mixed_Voice_and_Falsetto/Call Out My Name/Mixed_Voice_Group/0005.TextGrid
235.18412373465125,27.014648471098713,13.719822550601467,-10.960013384572804,0.7932489451476793,9.325008963715707,EN-Alto-2__vibrato__technique__0007,EN-Alto-2,vibrato,technique,/content/atlas/English_raw/English/EN-Alto-2/Vibrato/All of Me/Vibrato_Group/0007.wav,/content/atlas/English_raw/English/EN-Alto-2/Vibrato/All of Me/Vibrato_Group/0007.TextGrid
242.0629419182823,38.71477802673782,14.554178227140568,-10.580621280156572,0.8638297872340426,7.1091595551062206,EN-Tenor-1__mixed_voice__technique__0004,EN-Tenor-1,mixed_voice,technique,/content/atlas/English_raw/English/EN-Tenor-1/Mixed_Voice_and_Falsetto/Unconditionally/Mixed_Voice_Group/0004.wav,/content/atlas/English_raw/English/EN-Tenor-1/Mixed_Voice_and_Falsetto/Unconditionally/Mixed_Voice_Group/0004.TextGrid
300.0023081840395,96.90606369941035,55.657765067538115,-7.553056407262509,0.6209230769230769,12.993865993695362,EN-Alto-1__glissando__technique__0001,EN-Alto-1,glissando,technique,/content/atlas/English_raw/English/EN-Alto-1/Glissando/trouble is a friend/Glissando_Group/0001.wav,/content/atlas/English_raw/English/EN-Alto-1/Glissando/trouble is a friend/Glissando_Group/0001.TextGrid
334.8624952005126,31.158343933487014,13.772986165861784,-4.800867894376668,0.6913099870298314,13.57322464403498,EN-Tenor-1__mixed_voice__technique__0003,EN-Tenor-1,mixed_voice,technique,/content/atlas/English_raw/English/EN-Tenor-1/Mixed_Voice_and_Falsetto/Dark Paradise/Falsetto_Group/0003.wav,/content/atlas/English_raw/English/EN-Tenor-1/Mixed_Voice_and_Falsetto/Dark Paradise/Falsetto_Group/0003.TextGrid
296.1231054042687,42.836267676440265,9.707311458444666,-7.040762965736688,0.7911392405063291,10.131365907432235,EN-Alto-1__mixed_voice__technique__0000,EN-Alto-1,mixed_voice,technique,/content/atlas/English_raw/English/EN-Alto-1/Mixed_Voice_and_Falsetto/yesterday once more/Falsetto_Group/0000.wav,/content/atlas/English_raw/English/EN-Alto-1/Mixed_Voice_and_Falsetto/yesterday once more/Falsetto_Group/0000.TextGrid
360.0214515292836,88.25208221013115,20.745211564124922,-3.8649898542816246,0.721596724667349,21.328756818665116,EN-Alto-2__vibrato__technique__0004,EN-Alto-2,vibrato,technique,/content/atlas/English_raw/English/EN-Alto-2/Vibrato/Someone You Loved/Vibrato_Group/0004.wav,/content/atlas/English_raw/English/EN-Alto-2/Vibrato/Someone You Loved/Vibrato_Group/0004.TextGrid
310.670505137252,39.047581132873624,16.677102654077647,-6.162804662354841,0.9552780016116036,7.949948482484582,EN-Tenor-1__vibrato__technique__0007,EN-Tenor-1,vibrato,technique,/content/atlas/English_raw/English/EN-Tenor-1/Vibrato/Million Reasons/Vibrato_Group/0007.wav,/content/atlas/English_raw/English/EN-Tenor-1/Vibrato/Million Reasons/Vibrato_Group/0007.TextGrid
337.73490060518924,30.521763887156187,8.489439957814076,-4.6524312405250905,0.869625520110957,5.412812965636212,EN-Tenor-1__glissando__technique__0005,EN-Tenor-1,glissando,technique,/content/atlas/English_raw/English/EN-Tenor-1/Glissando/Someone Like You/Glissando_Group/0005.wav,/content/atlas/English_raw/English/EN-Tenor-1/Glissando/Someone Like You/Glissando_Group/0005.TextGrid
359.8171900774324,89.43519829661089,19.3290324136169,-3.8305660131099457,0.8941717791411042,20.546392369824254,EN-Alto-1__pharyngeal__technique__0005,EN-Alto-1,pharyngeal,technique,/content/atlas/English_raw/English/EN-Alto-1/Pharyngeal/love stroy/Pharyngeal_Group/0005.wav,/content/atlas/English_raw/English/EN-Alto-1/Pharyngeal/love stroy/Pharyngeal_Group/0005.TextGrid
