singer_id,technique,group_folder,atlas_group,song,wav_path,tg_path,gt_lyrics,has_tg
EN-Tenor-1,mixed_falsetto,Mixed_Voice_Group,technique,Take a Bow,/content/drive/Othercomputers/Il mio laptop/Desktop/Music Information Retrieval/Project/atlas/English_raw/English/EN-Tenor-1/Mixed_Voice_and_Falsetto/Take a Bow/Mixed_Voice_Group/0007.wav,/content/drive/Othercomputers/Il mio laptop/Desktop/Music Information Retrieval/Project/atlas/English_raw/English/EN-Tenor-1/Mixed_Voice_and_Falsetto/Take a Bow/Mixed_Voice_Group/0007.TextGrid,but now it's time to go <AP> curtain's finally closin that was quite a show very entertainin <AP>,True
EN-Tenor-1,mixed_falsetto,Mixed_Voice_Group,technique,Take a Bow,/content/drive/Othercomputers/Il mio laptop/Desktop/Music Information Retrieval/Project/atlas/English_raw/English/EN-Tenor-1/Mixed_Voice_and_Falsetto/Take a Bow/Mixed_Voice_Group/0006.wav,/content/drive/Othercomputers/Il mio laptop/Desktop/Music Information Retrieval/Project/atlas/English_raw/English/EN-Tenor-1/Mixed_Voice_and_Falsetto/Take a Bow/Mixed_Voice_Group/0006.TextGrid,but you put on quite a show really had me goin' <AP>,True
EN-Tenor-1,mixed_falsetto,Mixed_Voice_Group,technique,Take a Bow,/content/drive/Othercomputers/Il mio laptop/Desktop/Music Information Retrieval/Project/atlas/English_raw/English/EN-Tenor-1/Mixed_Voice_and_Falsetto/Take a Bow/Mixed_Voice_Group/0002.wav,/content/drive/Othercomputers/Il mio laptop/Desktop/Music Information Retrieval/Project/atlas/English_raw/English/EN-Tenor-1/Mixed_Voice_and_Falsetto/Take a Bow/Mixed_Voice_Group/0002.TextGrid,you look so dumb right now <AP> standin outside my house,True
EN-Tenor-1,mixed_falsetto,Mixed_Voice_Group,technique,Take a Bow,/content/drive/Othercomputers/Il mio laptop/Desktop/Music Information Retrieval/Project/atlas/English_raw/English/EN-Tenor-1/Mixed_Voice_and_Falsetto/Take a Bow/Mixed_Voice_Group/0003.wav,/content/drive/Othercomputers/Il mio laptop/Desktop/Music Information Retrieval/Project/atlas/English_raw/English/EN-Tenor-1/Mixed_Voice_and_Falsetto/Take a Bow/Mixed_Voice_Group/0003.TextGrid,tryin to apologize you're so ugly when you cry,True
EN-Tenor-1,mixed_falsetto,Mixed_Voice_Group,technique,Take a Bow,/content/drive/Othercomputers/Il mio laptop/Desktop/Music Information Retrieval/Project/atlas/English_raw/English/EN-Tenor-1/Mixed_Voice_and_Falsetto/Take a Bow/Mixed_Voice_Group/0001.wav,/content/drive/Othercomputers/Il mio laptop/Desktop/Music Information Retrieval/Project/atlas/English_raw/English/EN-Tenor-1/Mixed_Voice_and_Falsetto/Take a Bow/Mixed_Voice_Group/0001.TextGrid,ooh ohh yeah <AP> yeah <AP> yeah yeah yeah <AP>,True
EN-Tenor-1,mixed_falsetto,Mixed_Voice_Group,technique,Take a Bow,/content/drive/Othercomputers/Il mio laptop/Desktop/Music Information Retrieval/Project/atlas/English_raw/English/EN-Tenor-1/Mixed_Voice_and_Falsetto/Take a Bow/Mixed_Voice_Group/0000.wav,/content/drive/Othercomputers/Il mio laptop/Desktop/Music Information Retrieval/Project/atlas/English_raw/English/EN-Tenor-1/Mixed_Voice_and_Falsetto/Take a Bow/Mixed_Voice_Group/0000.TextGrid,ohh how about a round of applause <AP> yeah standin ovation <AP>,True
EN-Tenor-1,mixed_falsetto,Mixed_Voice_Group,technique,Take a Bow,/content/drive/Othercomputers/Il mio laptop/Desktop/Music Information Retrieval/Project/atlas/English_raw/English/EN-Tenor-1/Mixed_Voice_and_Falsetto/Take a Bow/Mixed_Voice_Group/0008.wav,/content/drive/Othercomputers/Il mio laptop/Desktop/Music Information Retrieval/Project/atlas/English_raw/English/EN-Tenor-1/Mixed_Voice_and_Falsetto/Take a Bow/Mixed_Voice_Group/0008.TextGrid,but it's over now go on and take a bow ohh,True
EN-Tenor-1,mixed_falsetto,Mixed_Voice_Group,technique,Take a Bow,/content/drive/Othercomputers/Il mio laptop/Desktop/Music Information Retrieval/Project/atlas/English_raw/English/EN-Tenor-1/Mixed_Voice_and_Falsetto/Take a Bow/Mixed_Voice_Group/0009.wav,/content/drive/Othercomputers/Il mio laptop/Desktop/Music Information Retrieval/Project/atlas/English_raw/English/EN-Tenor-1/Mixed_Voice_and_Falsetto/Take a Bow/Mixed_Voice_Group/0009.TextGrid,and the award for the <AP> best liar goes to you for makin' me believe <AP>,True
EN-Tenor-1,mixed_falsetto,Control_Group,control,August,/content/drive/Othercomputers/Il mio laptop/Desktop/Music Information Retrieval/Project/atlas/English_raw/English/EN-Tenor-1/Mixed_Voice_and_Falsetto/August/Control_Group/0004.wav,/content/drive/Othercomputers/Il mio laptop/Desktop/Music Information Retrieval/Project/atlas/English_raw/English/EN-Tenor-1/Mixed_Voice_and_Falsetto/August/Control_Group/0004.TextGrid,cause you were never mine back when we were still changing for the better,True
EN-Tenor-1,mixed_falsetto,Control_Group,control,August,/content/drive/Othercomputers/Il mio laptop/Desktop/Music Information Retrieval/Project/atlas/English_raw/English/EN-Tenor-1/Mixed_Voice_and_Falsetto/August/Control_Group/0005.wav,/content/drive/Othercomputers/Il mio laptop/Desktop/Music Information Retrieval/Project/atlas/English_raw/English/EN-Tenor-1/Mixed_Voice_and_Falsetto/August/Control_Group/0005.TextGrid,wanting was enough for me it was enough to live for the hope of it all cancel plans just in case you'd call,True
EN-Tenor-1,mixed_falsetto,Control_Group,control,August,/content/drive/Othercomputers/Il mio laptop/Desktop/Music Information Retrieval/Project/atlas/English_raw/English/EN-Tenor-1/Mixed_Voice_and_Falsetto/August/Control_Group/0006.wav,/content/drive/Othercomputers/Il mio laptop/Desktop/Music Information Retrieval/Project/atlas/English_raw/English/EN-Tenor-1/Mixed_Voice_and_Falsetto/August/Control_Group/0006.TextGrid,and say meet me behind the mall so much for summer love <AP> and saying us cause you weren't mine to lose,True
EN-Tenor-1,mixed_falsetto,Control_Group,control,August,/content/drive/Othercomputers/Il mio laptop/Desktop/Music Information Retrieval/Project/atlas/English_raw/English/EN-Tenor-1/Mixed_Voice_and_Falsetto/August/Control_Group/0002.wav,/content/drive/Othercomputers/Il mio laptop/Desktop/Music Information Retrieval/Project/atlas/English_raw/English/EN-Tenor-1/Mixed_Voice_and_Falsetto/August/Control_Group/0002.TextGrid,but i can see us lost in the memory august slipped away into a moment in time,True
EN-Tenor-1,mixed_falsetto,Control_Group,control,August,/content/drive/Othercomputers/Il mio laptop/Desktop/Music Information Retrieval/Project/atlas/English_raw/English/EN-Tenor-1/Mixed_Voice_and_Falsetto/August/Control_Group/0003.wav,/content/drive/Othercomputers/Il mio laptop/Desktop/Music Information Retrieval/Project/atlas/English_raw/English/EN-Tenor-1/Mixed_Voice_and_Falsetto/August/Control_Group/0003.TextGrid,cause it was never mine <AP> and i can see us twisted in bedsheets august sipped away like a bottle of wine <AP>,True
EN-Tenor-1,mixed_falsetto,Control_Group,control,August,/content/drive/Othercomputers/Il mio laptop/Desktop/Music Information Retrieval/Project/atlas/English_raw/English/EN-Tenor-1/Mixed_Voice_and_Falsetto/August/Control_Group/0001.wav,/content/drive/Othercomputers/Il mio laptop/Desktop/Music Information Retrieval/Project/atlas/English_raw/English/EN-Tenor-1/Mixed_Voice_and_Falsetto/August/Control_Group/0001.TextGrid,whispers of are you sure never have i ever before,True
EN-Tenor-1,mixed_falsetto,Control_Group,control,August,/content/drive/Othercomputers/Il mio laptop/Desktop/Music Information Retrieval/Project/atlas/English_raw/English/EN-Tenor-1/Mixed_Voice_and_Falsetto/August/Control_Group/0000.wav,/content/drive/Othercomputers/Il mio laptop/Desktop/Music Information Retrieval/Project/atlas/English_raw/English/EN-Tenor-1/Mixed_Voice_and_Falsetto/August/Control_Group/0000.TextGrid,salt air and the rust on your door i never needed anything more,True
EN-Tenor-1,mixed_falsetto,Falsetto_Group,technique,August,/content/drive/Othercomputers/Il mio laptop/Desktop/Music Information Retrieval/Project/atlas/English_raw/English/EN-Tenor-1/Mixed_Voice_and_Falsetto/August/Falsetto_Group/0004.wav,/content/drive/Othercomputers/Il mio laptop/Desktop/Music Information Retrieval/Project/atlas/English_raw/English/EN-Tenor-1/Mixed_Voice_and_Falsetto/August/Falsetto_Group/0004.TextGrid,cause you were never mine back when we were still changing for the better <AP>,True
EN-Tenor-1,mixed_falsetto,Falsetto_Group,technique,August,/content/drive/Othercomputers/Il mio laptop/Desktop/Music Information Retrieval/Project/atlas/English_raw/English/EN-Tenor-1/Mixed_Voice_and_Falsetto/August/Falsetto_Group/0005.wav,/content/drive/Othercomputers/Il mio laptop/Desktop/Music Information Retrieval/Project/atlas/English_raw/English/EN-Tenor-1/Mixed_Voice_and_Falsetto/August/Falsetto_Group/0005.TextGrid,wanting was enough for <AP> me it was enough <AP> to live for the hope of it all <AP> cancel plans just in case you'd call <AP>,True
EN-Tenor-1,mixed_falsetto,Falsetto_Group,technique,August,/content/drive/Othercomputers/Il mio laptop/Desktop/Music Information Retrieval/Project/atlas/English_raw/English/EN-Tenor-1/Mixed_Voice_and_Falsetto/August/Falsetto_Group/0006.wav,/content/drive/Othercomputers/Il mio laptop/Desktop/Music Information Retrieval/Project/atlas/English_raw/English/EN-Tenor-1/Mixed_Voice_and_Falsetto/August/Falsetto_Group/0006.TextGrid,and say meet me behind the mall <AP> so much for summer love and saying us cause you weren't mine to lose,True
EN-Tenor-1,mixed_falsetto,Falsetto_Group,technique,August,/content/drive/Othercomputers/Il mio laptop/Desktop/Music Information Retrieval/Project/atlas/English_raw/English/EN-Tenor-1/Mixed_Voice_and_Falsetto/August/Falsetto_Group/0002.wav,/content/drive/Othercomputers/Il mio laptop/Desktop/Music Information Retrieval/Project/atlas/English_raw/English/EN-Tenor-1/Mixed_Voice_and_Falsetto/August/Falsetto_Group/0002.TextGrid,but i can see us lost in the memory august slipped away <AP> into a moment in time <AP>,True
EN-Tenor-1,mixed_falsetto,Falsetto_Group,technique,August,/content/drive/Othercomputers/Il mio laptop/Desktop/Music Information Retrieval/Project/atlas/English_raw/English/EN-Tenor-1/Mixed_Voice_and_Falsetto/August/Falsetto_Group/0003.wav,/content/drive/Othercomputers/Il mio laptop/Desktop/Music Information Retrieval/Project/atlas/English_raw/English/EN-Tenor-1/Mixed_Voice_and_Falsetto/August/Falsetto_Group/0003.TextGrid,cause it was never mine <AP> and i can see us twisted in bedsheets august sipped away like a bottle of wine <AP>,True
EN-Tenor-1,mixed_falsetto,Falsetto_Group,technique,August,/content/drive/Othercomputers/Il mio laptop/Desktop/Music Information Retrieval/Project/atlas/English_raw/English/EN-Tenor-1/Mixed_Voice_and_Falsetto/August/Falsetto_Group/0001.wav,/content/drive/Othercomputers/Il mio laptop/Desktop/Music Information Retrieval/Project/atlas/English_raw/English/EN-Tenor-1/Mixed_Voice_and_Falsetto/August/Falsetto_Group/0001.TextGrid,whispers <AP> of are you sure never have i ever before,True
EN-Tenor-1,mixed_falsetto,Falsetto_Group,technique,August,/content/drive/Othercomputers/Il mio laptop/Desktop/Music Information Retrieval/Project/atlas/English_raw/English/EN-Tenor-1/Mixed_Voice_and_Falsetto/August/Falsetto_Group/0000.wav,/content/drive/Othercomputers/Il mio laptop/Desktop/Music Information Retrieval/Project/atlas/English_raw/English/EN-Tenor-1/Mixed_Voice_and_Falsetto/August/Falsetto_Group/0000.TextGrid,salt air <AP> and the rust on your door <AP> i never needed anything more <AP>,True
EN-Tenor-1,mixed_falsetto,Mixed_Voice_Group,technique,August,/content/drive/Othercomputers/Il mio laptop/Desktop/Music Information Retrieval/Project/atlas/English_raw/English/EN-Tenor-1/Mixed_Voice_and_Falsetto/August/Mixed_Voice_Group/0004.wav,/content/drive/Othercomputers/Il mio laptop/Desktop/Music Information Retrieval/Project/atlas/English_raw/English/EN-Tenor-1/Mixed_Voice_and_Falsetto/August/Mixed_Voice_Group/0004.TextGrid,cause you were never mine back when we were still changing for the better,True
EN-Tenor-1,mixed_falsetto,Mixed_Voice_Group,technique,August,/content/drive/Othercomputers/Il mio laptop/Desktop/Music Information Retrieval/Project/atlas/English_raw/English/EN-Tenor-1/Mixed_Voice_and_Falsetto/August/Mixed_Voice_Group/0005.wav,/content/drive/Othercomputers/Il mio laptop/Desktop/Music Information Retrieval/Project/atlas/English_raw/English/EN-Tenor-1/Mixed_Voice_and_Falsetto/August/Mixed_Voice_Group/0005.TextGrid,wanting was enough for me it was enough <AP> to live for the hope of it all cancel plans just in case you'd call,True
EN-Tenor-1,mixed_falsetto,Mixed_Voice_Group,technique,August,/content/drive/Othercomputers/Il mio laptop/Desktop/Music Information Retrieval/Project/atlas/English_raw/English/EN-Tenor-1/Mixed_Voice_and_Falsetto/August/Mixed_Voice_Group/0006.wav,/content/drive/Othercomputers/Il mio laptop/Desktop/Music Information Retrieval/Project/atlas/English_raw/English/EN-Tenor-1/Mixed_Voice_and_Falsetto/August/Mixed_Voice_Group/0006.TextGrid,and say meet me behind the mall <AP> so much for summer love <AP> and saying us <AP> cause you weren't mine to lose,True
EN-Tenor-1,mixed_falsetto,Mixed_Voice_Group,technique,August,/content/drive/Othercomputers/Il mio laptop/Desktop/Music Information Retrieval/Project/atlas/English_raw/English/EN-Tenor-1/Mixed_Voice_and_Falsetto/August/Mixed_Voice_Group/0002.wav,/content/drive/Othercomputers/Il mio laptop/Desktop/Music Information Retrieval/Project/atlas/English_raw/English/EN-Tenor-1/Mixed_Voice_and_Falsetto/August/Mixed_Voice_Group/0002.TextGrid,but i can see us lost in the memory august slipped away into a moment in time,True
EN-Tenor-1,mixed_falsetto,Mixed_Voice_Group,technique,August,/content/drive/Othercomputers/Il mio laptop/Desktop/Music Information Retrieval/Project/atlas/English_raw/English/EN-Tenor-1/Mixed_Voice_and_Falsetto/August/Mixed_Voice_Group/0003.wav,/content/drive/Othercomputers/Il mio laptop/Desktop/Music Information Retrieval/Project/atlas/English_raw/English/EN-Tenor-1/Mixed_Voice_and_Falsetto/August/Mixed_Voice_Group/0003.TextGrid,cause it was never mine and i can see us twisted in bedsheets august sipped away <AP> like a bottle of wine,True
EN-Tenor-1,mixed_falsetto,Mixed_Voice_Group,technique,August,/content/drive/Othercomputers/Il mio laptop/Desktop/Music Information Retrieval/Project/atlas/English_raw/English/EN-Tenor-1/Mixed_Voice_and_Falsetto/August/Mixed_Voice_Group/0001.wav,/content/drive/Othercomputers/Il mio laptop/Desktop/Music Information Retrieval/Project/atlas/English_raw/English/EN-Tenor-1/Mixed_Voice_and_Falsetto/August/Mixed_Voice_Group/0001.TextGrid,whispers of are you sure <AP> never have i ever before,True
EN-Tenor-1,mixed_falsetto,Mixed_Voice_Group,technique,August,/content/drive/Othercomputers/Il mio laptop/Desktop/Music Information Retrieval/Project/atlas/English_raw/English/EN-Tenor-1/Mixed_Voice_and_Falsetto/August/Mixed_Voice_Group/0000.wav,/content/drive/Othercomputers/Il mio laptop/Desktop/Music Information Retrieval/Project/atlas/English_raw/English/EN-Tenor-1/Mixed_Voice_and_Falsetto/August/Mixed_Voice_Group/0000.TextGrid,salt air and the rust on your door i never needed anything more,True
EN-Tenor-1,mixed_falsetto,Control_Group,control,What Was I Made For∩╝ƒ,/content/drive/Othercomputers/Il mio laptop/Desktop/Music Information Retrieval/Project/atlas/English_raw/English/EN-Tenor-1/Mixed_Voice_and_Falsetto/What Was I Made For∩╝ƒ/Control_Group/0004.wav,/content/drive/Othercomputers/Il mio laptop/Desktop/Music Information Retrieval/Project/atlas/English_raw/English/EN-Tenor-1/Mixed_Voice_and_Falsetto/What Was I Made For∩╝ƒ/Control_Group/0004.TextGrid,cause i i don't know how to feel,True
EN-Tenor-1,mixed_falsetto,Control_Group,control,What Was I Made For∩╝ƒ,/content/drive/Othercomputers/Il mio laptop/Desktop/Music Information Retrieval/Project/atlas/English_raw/English/EN-Tenor-1/Mixed_Voice_and_Falsetto/What Was I Made For∩╝ƒ/Control_Group/0005.wav,/content/drive/Othercomputers/Il mio laptop/Desktop/Music Information Retrieval/Project/atlas/English_raw/English/EN-Tenor-1/Mixed_Voice_and_Falsetto/What Was I Made For∩╝ƒ/Control_Group/0005.TextGrid,but i wanna try i don't know how to feel,True
EN-Tenor-1,mixed_falsetto,Control_Group,control,What Was I Made For∩╝ƒ,/content/drive/Othercomputers/Il mio laptop/Desktop/Music Information Retrieval/Project/atlas/English_raw/English/EN-Tenor-1/Mixed_Voice_and_Falsetto/What Was I Made For∩╝ƒ/Control_Group/0007.wav,/content/drive/Othercomputers/Il mio laptop/Desktop/Music Information Retrieval/Project/atlas/English_raw/English/EN-Tenor-1/Mixed_Voice_and_Falsetto/What Was I Made For∩╝ƒ/Control_Group/0007.TextGrid,think i forgot how to be happy something i'm not but <AP>,True
EN-Tenor-1,mixed_falsetto,Control_Group,control,What Was I Made For∩╝ƒ,/content/drive/Othercomputers/Il mio laptop/Desktop/Music Information Retrieval/Project/atlas/English_raw/English/EN-Tenor-1/Mixed_Voice_and_Falsetto/What Was I Made For∩╝ƒ/Control_Group/0006.wav,/content/drive/Othercomputers/Il mio laptop/Desktop/Music Information Retrieval/Project/atlas/English_raw/English/EN-Tenor-1/Mixed_Voice_and_Falsetto/What Was I Made For∩╝ƒ/Control_Group/0006.TextGrid,but someday i might someday i might,True
EN-Tenor-1,mixed_falsetto,Control_Group,control,What Was I Made For∩╝ƒ,/content/drive/Othercomputers/Il mio laptop/Desktop/Music Information Retrieval/Project/atlas/English_raw/English/EN-Tenor-1/Mixed_Voice_and_Falsetto/What Was I Made For∩╝ƒ/Control_Group/0002.wav,/content/drive/Othercomputers/Il mio laptop/Desktop/Music Information Retrieval/Project/atlas/English_raw/English/EN-Tenor-1/Mixed_Voice_and_Falsetto/What Was I Made For∩╝ƒ/Control_Group/0002.TextGrid,what was i made for taking a drive i was an ideal looked so alive <AP>,True
EN-Tenor-1,mixed_falsetto,Control_Group,control,What Was I Made For∩╝ƒ,/content/drive/Othercomputers/Il mio laptop/Desktop/Music Information Retrieval/Project/atlas/English_raw/English/EN-Tenor-1/Mixed_Voice_and_Falsetto/What Was I Made For∩╝ƒ/Control_Group/0003.wav,/content/drive/Othercomputers/Il mio laptop/Desktop/Music Information Retrieval/Project/atlas/English_raw/English/EN-Tenor-1/Mixed_Voice_and_Falsetto/What Was I Made For∩╝ƒ/Control_Group/0003.TextGrid,turns out i'm not real just something you paid for <AP> what was i made for,True
EN-Tenor-1,mixed_falsetto,Control_Group,control,What Was I Made For∩╝ƒ,/content/drive/Othercomputers/Il mio laptop/Desktop/Music Information Retrieval/Project/atlas/English_raw/English/EN-Tenor-1/Mixed_Voice_and_Falsetto/What Was I Made For∩╝ƒ/Control_Group/0001.wav,/content/drive/Othercomputers/Il mio laptop/Desktop/Music Information Retrieval/Project/atlas/English_raw/English/EN-Tenor-1/Mixed_Voice_and_Falsetto/What Was I Made For∩╝ƒ/Control_Group/0001.TextGrid,but i'm not sure now <AP> what i was made for <AP>,True
EN-Tenor-1,mixed_falsetto,Control_Group,control,What Was I Made For∩╝ƒ,/content/drive/Othercomputers/Il mio laptop/Desktop/Music Information Retrieval/Project/atlas/English_raw/English/EN-Tenor-1/Mixed_Voice_and_Falsetto/What Was I Made For∩╝ƒ/Control_Group/0000.wav,/content/drive/Othercomputers/Il mio laptop/Desktop/Music Information Retrieval/Project/atlas/English_raw/English/EN-Tenor-1/Mixed_Voice_and_Falsetto/What Was I Made For∩╝ƒ/Control_Group/0000.TextGrid,i used to float now i just fall down i used to know <AP>,True
EN-Tenor-1,mixed_falsetto,Control_Group,control,What Was I Made For∩╝ƒ,/content/drive/Othercomputers/Il mio laptop/Desktop/Music Information Retrieval/Project/atlas/English_raw/English/EN-Tenor-1/Mixed_Voice_and_Falsetto/What Was I Made For∩╝ƒ/Control_Group/0008.wav,/content/drive/Othercomputers/Il mio laptop/Desktop/Music Information Retrieval/Project/atlas/English_raw/English/EN-Tenor-1/Mixed_Voice_and_Falsetto/What Was I Made For∩╝ƒ/Control_Group/0008.TextGrid,something i can be something i wait for <AP>,True
EN-Tenor-1,mixed_falsetto,Control_Group,control,What Was I Made For∩╝ƒ,/content/drive/Othercomputers/Il mio laptop/Desktop/Music Information Retrieval/Project/atlas/English_raw/English/EN-Tenor-1/Mixed_Voice_and_Falsetto/What Was I Made For∩╝ƒ/Control_Group/0009.wav,/content/drive/Othercomputers/Il mio laptop/Desktop/Music Information Retrieval/Project/atlas/English_raw/English/EN-Tenor-1/Mixed_Voice_and_Falsetto/What Was I Made For∩╝ƒ/Control_Group/0009.TextGrid,something i'm made for <AP> something i'm made for,True
EN-Tenor-1,mixed_falsetto,Falsetto_Group,technique,What Was I Made For∩╝ƒ,/content/drive/Othercomputers/Il mio laptop/Desktop/Music Information Retrieval/Project/atlas/English_raw/English/EN-Tenor-1/Mixed_Voice_and_Falsetto/What Was I Made For∩╝ƒ/Falsetto_Group/0004.wav,/content/drive/Othercomputers/Il mio laptop/Desktop/Music Information Retrieval/Project/atlas/English_raw/English/EN-Tenor-1/Mixed_Voice_and_Falsetto/What Was I Made For∩╝ƒ/Falsetto_Group/0004.TextGrid,cause i i don't know how to feel,True
EN-Tenor-1,mixed_falsetto,Falsetto_Group,technique,What Was I Made For∩╝ƒ,/content/drive/Othercomputers/Il mio laptop/Desktop/Music Information Retrieval/Project/atlas/English_raw/English/EN-Tenor-1/Mixed_Voice_and_Falsetto/What Was I Made For∩╝ƒ/Falsetto_Group/0005.wav,/content/drive/Othercomputers/Il mio laptop/Desktop/Music Information Retrieval/Project/atlas/English_raw/English/EN-Tenor-1/Mixed_Voice_and_Falsetto/What Was I Made For∩╝ƒ/Falsetto_Group/0005.TextGrid,but i wanna try i don't know how to feel,True
EN-Tenor-1,mixed_falsetto,Falsetto_Group,technique,What Was I Made For∩╝ƒ,/content/drive/Othercomputers/Il mio laptop/Desktop/Music Information Retrieval/Project/atlas/English_raw/English/EN-Tenor-1/Mixed_Voice_and_Falsetto/What Was I Made For∩╝ƒ/Falsetto_Group/0007.wav,/content/drive/Othercomputers/Il mio laptop/Desktop/Music Information Retrieval/Project/atlas/English_raw/English/EN-Tenor-1/Mixed_Voice_and_Falsetto/What Was I Made For∩╝ƒ/Falsetto_Group/0007.TextGrid,think i forgot <AP> how to be happy <AP> something i'm not but,True
EN-Tenor-1,mixed_falsetto,Falsetto_Group,technique,What Was I Made For∩╝ƒ,/content/drive/Othercomputers/Il mio laptop/Desktop/Music Information Retrieval/Project/atlas/English_raw/English/EN-Tenor-1/Mixed_Voice_and_Falsetto/What Was I Made For∩╝ƒ/Falsetto_Group/0006.wav,/content/drive/Othercomputers/Il mio laptop/Desktop/Music Information Retrieval/Project/atlas/English_raw/English/EN-Tenor-1/Mixed_Voice_and_Falsetto/What Was I Made For∩╝ƒ/Falsetto_Group/0006.TextGrid,but someday i might someday i might,True
EN-Tenor-1,mixed_falsetto,Falsetto_Group,technique,What Was I Made For∩╝ƒ,/content/drive/Othercomputers/Il mio laptop/Desktop/Music Information Retrieval/Project/atlas/English_raw/English/EN-Tenor-1/Mixed_Voice_and_Falsetto/What Was I Made For∩╝ƒ/Falsetto_Group/0002.wav,/content/drive/Othercomputers/Il mio laptop/Desktop/Music Information Retrieval/Project/atlas/English_raw/English/EN-Tenor-1/Mixed_Voice_and_Falsetto/What Was I Made For∩╝ƒ/Falsetto_Group/0002.TextGrid,what was i made for taking a drive <AP> i was an ideal <AP> looked so alive <AP>,True
EN-Tenor-1,mixed_falsetto,Falsetto_Group,technique,What Was I Made For∩╝ƒ,/content/drive/Othercomputers/Il mio laptop/Desktop/Music Information Retrieval/Project/atlas/English_raw/English/EN-Tenor-1/Mixed_Voice_and_Falsetto/What Was I Made For∩╝ƒ/Falsetto_Group/0003.wav,/content/drive/Othercomputers/Il mio laptop/Desktop/Music Information Retrieval/Project/atlas/English_raw/English/EN-Tenor-1/Mixed_Voice_and_Falsetto/What Was I Made For∩╝ƒ/Falsetto_Group/0003.TextGrid,turns out i'm not real just something you <AP> paid for what was i made for,True
EN-Tenor-1,mixed_falsetto,Falsetto_Group,technique,What Was I Made For∩╝ƒ,/content/drive/Othercomputers/Il mio laptop/Desktop/Music Information Retrieval/Project/atlas/English_raw/English/EN-Tenor-1/Mixed_Voice_and_Falsetto/What Was I Made For∩╝ƒ/Falsetto_Group/0001.wav,/content/drive/Othercomputers/Il mio laptop/Desktop/Music Information Retrieval/Project/atlas/English_raw/English/EN-Tenor-1/Mixed_Voice_and_Falsetto/What Was I Made For∩╝ƒ/Falsetto_Group/0001.TextGrid,but i'm not sure now <AP> what i was made for <AP>,True
EN-Tenor-1,mixed_falsetto,Falsetto_Group,technique,What Was I Made For∩╝ƒ,/content/drive/Othercomputers/Il mio laptop/Desktop/Music Information Retrieval/Project/atlas/English_raw/English/EN-Tenor-1/Mixed_Voice_and_Falsetto/What Was I Made For∩╝ƒ/Falsetto_Group/0000.wav,/content/drive/Othercomputers/Il mio laptop/Desktop/Music Information Retrieval/Project/atlas/English_raw/English/EN-Tenor-1/Mixed_Voice_and_Falsetto/What Was I Made For∩╝ƒ/Falsetto_Group/0000.TextGrid,i used to float <AP> now i just fall down <AP> i used to know <AP>,True
EN-Tenor-1,mixed_falsetto,Falsetto_Group,technique,What Was I Made For∩╝ƒ,/content/drive/Othercomputers/Il mio laptop/Desktop/Music Information Retrieval/Project/atlas/English_raw/English/EN-Tenor-1/Mixed_Voice_and_Falsetto/What Was I Made For∩╝ƒ/Falsetto_Group/0008.wav,/content/drive/Othercomputers/Il mio laptop/Desktop/Music Information Retrieval/Project/atlas/English_raw/English/EN-Tenor-1/Mixed_Voice_and_Falsetto/What Was I Made For∩╝ƒ/Falsetto_Group/0008.TextGrid,something i can be <AP> something i wait for,True
EN-Tenor-1,mixed_falsetto,Falsetto_Group,technique,What Was I Made For∩╝ƒ,/content/drive/Othercomputers/Il mio laptop/Desktop/Music Information Retrieval/Project/atlas/English_raw/English/EN-Tenor-1/Mixed_Voice_and_Falsetto/What Was I Made For∩╝ƒ/Falsetto_Group/0009.wav,/content/drive/Othercomputers/Il mio laptop/Desktop/Music Information Retrieval/Project/atlas/English_raw/English/EN-Tenor-1/Mixed_Voice_and_Falsetto/What Was I Made For∩╝ƒ/Falsetto_Group/0009.TextGrid,something i'm made for something i'm made for,True
EN-Tenor-1,mixed_falsetto,Mixed_Voice_Group,technique,What Was I Made For∩╝ƒ,/content/drive/Othercomputers/Il mio laptop/Desktop/Music Information Retrieval/Project/atlas/English_raw/English/EN-Tenor-1/Mixed_Voice_and_Falsetto/What Was I Made For∩╝ƒ/Mixed_Voice_Group/0004.wav,/content/drive/Othercomputers/Il mio laptop/Desktop/Music Information Retrieval/Project/atlas/English_raw/English/EN-Tenor-1/Mixed_Voice_and_Falsetto/What Was I Made For∩╝ƒ/Mixed_Voice_Group/0004.TextGrid,cause i i don't know how to feel,True
EN-Tenor-1,mixed_falsetto,Mixed_Voice_Group,technique,What Was I Made For∩╝ƒ,/content/drive/Othercomputers/Il mio laptop/Desktop/Music Information Retrieval/Project/atlas/English_raw/English/EN-Tenor-1/Mixed_Voice_and_Falsetto/What Was I Made For∩╝ƒ/Mixed_Voice_Group/0005.wav,/content/drive/Othercomputers/Il mio laptop/Desktop/Music Information Retrieval/Project/atlas/English_raw/English/EN-Tenor-1/Mixed_Voice_and_Falsetto/What Was I Made For∩╝ƒ/Mixed_Voice_Group/0005.TextGrid,but i wanna try i don't know how to feel,True
